Instancias\Testes\Evolutivo Instancia-Ins1-Pr0.050000-Pm0.050000-Ger250-Pop250-Iter100;;;;;;;;
Iteracao;Probbilidade de mutacao;Probabilidade de crossover;Tamanho da populacao;Maximo Geracoes;Solucao;MBF;Percentagem de Invalidos;Melhor
64;0.050000;0.050000;250;250;3 9 15 18 ;-6.343750;100.000000;0
65;0.050000;0.050000;250;250;7 8 9 10 25 ;-6.338461;100.000000;0
66;0.050000;0.050000;250;250;9 10 27 ;-6.303030;100.000000;0
67;0.050000;0.050000;250;250;1 11 20 21 ;-6.298508;100.000000;0
68;0.050000;0.050000;250;250;9 12 17 18 ;-6.294117;100.000000;0
69;0.050000;0.050000;250;250;7 8 9 10 11 26 ;-6.318841;100.000000;0
70;0.050000;0.050000;250;250;1 3 11 12 25 ;-6.371428;100.000000;0
71;0.050000;0.050000;250;250;12 13 14 15 19 ;-6.366197;100.000000;0
72;0.050000;0.050000;250;250;23 24 25 26 27 ;-6.208333;100.000000;0
73;0.050000;0.050000;250;250;7 12 13 15 17 ;-6.260274;100.000000;0
74;0.050000;0.050000;250;250;1 11 12 15 27 ;-6.229730;100.000000;0
75;0.050000;0.050000;250;250;1 4 5 8 23 ;-6.200000;100.000000;0
76;0.050000;0.050000;250;250;1 11 12 21 22 ;-6.197369;100.000000;0
77;0.050000;0.050000;250;250;6 10 14 26 27 ;-6.220779;100.000000;0
78;0.050000;0.050000;250;250;1 8 17 18 23 28 ;-6.269231;100.000000;0
79;0.050000;0.050000;250;250;4 12 13 14 15 21 27 ;-6.316456;100.000000;0
80;0.050000;0.050000;250;250;12 14 15 21 26 27 ;-6.312500;100.000000;0
81;0.050000;0.050000;250;250;3 23 24 27 ;-6.259259;100.000000;0
82;0.050000;0.050000;250;250;1 5 6 12 15 ;-6.304878;100.000000;0
83;0.050000;0.050000;250;250;4 9 13 14 25 ;-6.349398;100.000000;0
84;0.050000;0.050000;250;250;12 23 25 26 27 28 ;-6.345238;100.000000;0
85;0.050000;0.050000;250;250;4 5 16 18 19 ;-6.341177;100.000000;0
86;0.050000;0.050000;250;250;3 4 6 8 24 ;-6.383721;100.000000;0
87;0.050000;0.050000;250;250;11 12 17 ;-6.333333;100.000000;0
88;0.050000;0.050000;250;250;1 22 23 24 27 28 ;-6.329545;100.000000;0
89;0.050000;0.050000;250;250;4 7 16 24 ;-6.325843;100.000000;0
90;0.050000;0.050000;250;250;8 9 10 15 18 20 ;-6.322222;100.000000;0
91;0.050000;0.050000;250;250;8 22 23 24 26 28 ;-6.318681;100.000000;0
92;0.050000;0.050000;250;250;1 5 11 17 22 ;-6.336957;100.000000;0
93;0.050000;0.050000;250;250;15 22 26 27 ;-6.290323;100.000000;0
94;0.050000;0.050000;250;250;5 8 9 27 ;-6.308511;100.000000;0
95;0.050000;0.050000;250;250;12 13 20 26 ;-6.326316;100.000000;0
96;0.050000;0.050000;250;250;5 6 13 15 20 ;-6.385417;100.000000;0
97;0.050000;0.050000;250;250;8 14 17 19 21 ;-6.402062;100.000000;0
98;0.050000;0.050000;250;250;6 16 20 21 ;-6.397959;100.000000;0
99;0.050000;0.050000;250;250;2 3 18 24 25 ;-6.393939;100.000000;0
42;0.050000;0.050000;250;250;17 18 19 20 21 ;-6.330000;100.000000;0
