Instancias\Testes\Evolutivo Instancia-Ins1-Pr0.010000-Pm0.010000-Ger10-Pop10-Iter100;;;;;;;;
Iteracao;Probbilidade de mutacao;Probabilidade de crossover;Tamanho da populacao;Maximo Geracoes;Solucao;MBF;Percentagem de Invalidos;Melhor
57;0.010000;0.010000;10;10;1 2 4 5 10 13 18 27 28 ;-41.508774;100.000000;0
58;0.010000;0.010000;10;10;3 4 8 11 14 16 17 24 ;-41.413792;100.000000;0
59;0.010000;0.010000;10;10;2 3 4 6 8 10 11 15 19 22 23 ;-41.796612;100.000000;0
60;0.010000;0.010000;10;10;3 5 7 10 12 16 19 21 25 ;-41.799999;100.000000;0
61;0.010000;0.010000;10;10;2 6 7 8 12 13 16 20 21 22 26 27 ;-42.360657;100.000000;0
62;0.010000;0.010000;10;10;1 7 8 11 12 14 17 27 ;-42.064518;100.000000;0
63;0.010000;0.010000;10;10;2 4 7 8 13 23 28 ;-41.841270;100.000000;0
64;0.010000;0.010000;10;10;1 3 10 15 17 19 23 ;-41.562500;100.000000;0
65;0.010000;0.010000;10;10;6 14 18 21 22 23 ;-41.230770;100.000000;0
66;0.010000;0.010000;10;10;5 6 7 14 15 18 22 25 ;-41.121212;100.000000;0
67;0.010000;0.010000;10;10;2 4 6 8 9 12 22 23 28 ;-41.164181;100.000000;0
68;0.010000;0.010000;10;10;10 12 13 16 18 20 27 ;-40.941177;100.000000;0
69;0.010000;0.010000;10;10;3 5 7 13 14 15 17 19 24 25 26 ;-41.304348;100.000000;0
70;0.010000;0.010000;10;10;1 3 4 5 7 8 17 19 21 27 28 ;-41.571430;100.000000;0
71;0.010000;0.010000;10;10;1 2 11 12 13 15 16 22 23 24 27 ;-41.633804;100.000000;0
72;0.010000;0.010000;10;10;2 10 12 15 17 20 22 23 25 26 ;-41.777779;100.000000;0
73;0.010000;0.010000;10;10;4 7 11 16 18 21 22 24 25 28 ;-41.753426;100.000000;0
74;0.010000;0.010000;10;10;3 5 7 11 15 16 17 18 19 23 28 ;-42.027027;100.000000;0
75;0.010000;0.010000;10;10;2 8 10 11 14 19 21 22 24 25 ;-42.186668;100.000000;0
76;0.010000;0.010000;10;10;2 3 6 7 9 10 20 22 23 28 ;-42.263157;100.000000;0
77;0.010000;0.010000;10;10;5 7 8 19 21 24 25 26 ;-42.155846;100.000000;0
78;0.010000;0.010000;10;10;2 4 6 14 16 19 23 24 25 ;-42.025642;100.000000;0
79;0.010000;0.010000;10;10;1 2 6 7 11 13 15 21 25 28 ;-42.151897;100.000000;0
80;0.010000;0.010000;10;10;1 4 5 8 10 13 14 15 16 18 21 ;-42.375000;100.000000;0
81;0.010000;0.010000;10;10;1 4 5 17 19 20 24 26 28 ;-42.320988;100.000000;0
82;0.010000;0.010000;10;10;3 5 6 10 17 18 19 22 ;-42.121952;100.000000;0
83;0.010000;0.010000;10;10;3 6 8 9 13 14 15 19 22 26 27 ;-42.337349;100.000000;0
84;0.010000;0.010000;10;10;12 13 15 20 21 23 24 25 27 28 ;-42.285713;100.000000;0
85;0.010000;0.010000;10;10;3 5 7 8 11 14 17 21 22 23 27 ;-42.494118;100.000000;0
86;0.010000;0.010000;10;10;1 4 6 14 15 16 18 19 ;-42.325581;100.000000;0
87;0.010000;0.010000;10;10;1 3 7 10 15 18 21 22 27 28 ;-42.482758;100.000000;0
88;0.010000;0.010000;10;10;12 15 16 17 20 22 25 27 ;-42.363636;100.000000;0
89;0.010000;0.010000;10;10;5 6 7 12 13 14 16 20 23 26 27 ;-42.651684;100.000000;0
90;0.010000;0.010000;10;10;3 4 5 8 13 14 21 23 28 ;-42.644444;100.000000;0
91;0.010000;0.010000;10;10;1 3 5 8 9 13 15 17 18 19 24 27 28 ;-43.098900;100.000000;0
92;0.010000;0.010000;10;10;2 4 7 11 13 16 18 23 25 ;-43.043480;100.000000;0
93;0.010000;0.010000;10;10;2 4 7 8 10 11 13 15 18 25 ;-43.096775;100.000000;0
94;0.010000;0.010000;10;10;3 9 10 16 17 18 24 27 28 ;-43.042553;100.000000;0
95;0.010000;0.010000;10;10;4 6 8 9 10 18 19 21 22 23 24 28 ;-43.368420;100.000000;0
96;0.010000;0.010000;10;10;1 6 8 10 16 18 19 23 27 28 ;-43.479168;100.000000;0
97;0.010000;0.010000;10;10;6 8 13 14 16 18 19 20 25 27 ;-43.546391;100.000000;0
98;0.010000;0.010000;10;10;2 6 7 10 11 12 14 22 ;-43.387756;100.000000;0
99;0.010000;0.010000;10;10;4 6 11 13 14 17 18 19 21 23 24 ;-43.515152;100.000000;0
6;0.010000;0.010000;10;10;18 22 25 26 28 ;-43.080002;100.000000;0
