Instancias\Testes\Evolutivo Instancia-Ins2-Pr0.050000-Pm0.050000-Ger50-Pop50-Iter100;;;;;;;;
Iteracao;Probbilidade de mutacao;Probabilidade de crossover;Tamanho da populacao;Maximo Geracoes;Solucao;MBF;Percentagem de Invalidos;Melhor
32;0.050000;0.050000;50;50;3 4 10 14 24 25 26 28 29 30 31 32 36 39 45 47 50 54 57 60 61 63 ;-350.500000;100.000000;0
33;0.050000;0.050000;50;50;3 17 25 26 34 36 37 39 40 42 45 48 49 52 53 58 60 63 ;-348.121216;100.000000;0
34;0.050000;0.050000;50;50;8 15 16 23 25 26 27 29 31 34 36 37 38 41 48 52 53 55 60 ;-346.882355;100.000000;0
35;0.050000;0.050000;50;50;2 4 5 9 10 11 14 23 26 28 31 35 37 38 40 41 42 53 58 62 ;-346.799988;100.000000;0
36;0.050000;0.050000;50;50;5 8 15 19 20 27 29 34 38 39 41 45 46 57 59 60 63 64 ;-344.944458;100.000000;0
37;0.050000;0.050000;50;50;10 14 16 19 21 22 25 29 41 42 44 45 48 49 54 56 60 61 63 ;-343.945953;100.000000;0
38;0.050000;0.050000;50;50;3 7 10 12 17 20 21 23 26 29 32 33 36 40 42 50 51 52 55 57 63 ;-345.105255;100.000000;0
39;0.050000;0.050000;50;50;5 8 10 14 20 21 27 30 32 36 37 38 45 47 50 55 57 59 61 62 ;-345.282043;100.000000;0
40;0.050000;0.050000;50;50;4 5 12 14 15 21 22 24 25 28 29 38 44 45 48 50 51 53 59 62 64 ;-346.500000;100.000000;0
41;0.050000;0.050000;50;50;2 4 7 9 11 12 13 19 24 27 41 49 53 55 56 57 58 60 61 ;-345.512207;100.000000;0
42;0.050000;0.050000;50;50;1 2 6 9 10 18 19 20 24 26 28 30 31 33 34 38 40 52 57 59 60 ;-346.095245;100.000000;0
43;0.050000;0.050000;50;50;1 2 7 10 12 14 24 25 30 31 35 38 43 46 53 57 58 59 60 64 ;-346.186035;100.000000;0
44;0.050000;0.050000;50;50;3 4 5 17 25 28 29 34 36 37 38 43 47 51 54 56 61 62 ;-344.636353;100.000000;0
45;0.050000;0.050000;50;50;2 5 6 11 12 13 16 18 20 21 23 36 45 47 49 50 51 54 55 58 62 63 ;-346.266663;100.000000;0
46;0.050000;0.050000;50;50;3 5 6 10 15 24 29 30 33 40 41 44 45 51 53 55 56 64 ;-344.956512;100.000000;0
47;0.050000;0.050000;50;50;1 3 4 5 6 8 12 15 16 20 25 27 28 33 39 41 50 52 55 56 57 62 ;-346.425537;100.000000;0
48;0.050000;0.050000;50;50;4 5 7 10 13 14 15 16 17 18 25 26 27 30 31 32 35 40 48 55 56 58 ;-347.750000;100.000000;0
49;0.050000;0.050000;50;50;4 11 16 17 21 22 24 29 31 41 49 50 52 57 59 61 64 ;-345.673462;100.000000;0
50;0.050000;0.050000;50;50;3 5 9 11 13 17 19 26 33 36 37 41 42 43 44 45 56 59 64 ;-344.760010;100.000000;0
51;0.050000;0.050000;50;50;1 5 6 8 17 18 19 29 31 32 33 42 45 55 57 59 60 63 ;-343.450989;100.000000;0
52;0.050000;0.050000;50;50;1 8 11 16 18 19 30 38 43 44 47 48 50 54 60 63 ;-341.000000;100.000000;0
53;0.050000;0.050000;50;50;3 4 5 7 8 11 13 16 17 28 29 33 35 39 49 50 57 59 60 61 ;-340.905670;100.000000;0
54;0.050000;0.050000;50;50;2 11 15 16 19 31 35 38 39 40 43 44 45 47 50 57 59 63 64 ;-340.222229;100.000000;0
55;0.050000;0.050000;50;50;1 2 3 5 6 15 16 24 25 29 32 35 38 39 43 44 48 52 53 54 55 60 ;-341.636353;100.000000;0
56;0.050000;0.050000;50;50;5 6 14 22 23 24 25 26 30 31 35 37 46 47 52 55 56 57 62 64 ;-341.571442;100.000000;0
57;0.050000;0.050000;50;50;1 2 6 7 15 18 20 24 32 33 38 40 43 45 46 48 51 53 62 ;-341.052643;100.000000;0
58;0.050000;0.050000;50;50;3 6 7 13 15 18 26 29 30 31 33 35 36 38 44 56 58 59 63 64 ;-341.068970;100.000000;0
59;0.050000;0.050000;50;50;2 9 18 20 21 26 35 36 37 40 41 42 48 49 50 51 54 57 60 64 ;-341.152557;100.000000;0
60;0.050000;0.050000;50;50;2 4 5 6 8 10 12 22 23 26 29 31 35 37 40 41 45 47 48 61 63 ;-341.666656;100.000000;0
61;0.050000;0.050000;50;50;5 7 9 13 15 17 23 28 31 32 35 37 39 40 48 52 54 55 57 58 61 ;-342.295074;100.000000;0
62;0.050000;0.050000;50;50;1 2 6 14 25 27 28 31 32 33 37 39 47 52 54 57 58 59 63 64 ;-342.225800;100.000000;0
63;0.050000;0.050000;50;50;10 15 17 19 22 25 28 30 33 37 38 42 43 46 49 51 54 58 59 ;-341.682526;100.000000;0
64;0.050000;0.050000;50;50;2 4 15 19 20 29 33 36 41 43 44 45 47 48 49 50 54 58 61 64 ;-341.625000;100.000000;0
65;0.050000;0.050000;50;50;5 8 13 17 18 20 21 22 24 25 26 32 33 37 42 44 46 48 49 56 61 62 64 ;-343.261536;100.000000;0
66;0.050000;0.050000;50;50;1 2 3 13 14 15 16 27 28 29 35 36 37 39 43 49 52 53 57 64 ;-343.303040;100.000000;0
67;0.050000;0.050000;50;50;3 4 6 12 13 17 22 23 24 26 29 34 39 41 42 44 50 51 53 58 60 63 ;-344.597015;100.000000;0
68;0.050000;0.050000;50;50;1 7 10 13 15 16 18 19 21 22 28 31 33 37 42 51 52 62 63 ;-344.205872;100.000000;0
69;0.050000;0.050000;50;50;1 3 5 7 8 9 13 15 21 24 25 32 37 39 41 45 53 57 59 63 ;-343.942017;100.000000;0
70;0.050000;0.050000;50;50;4 5 11 12 15 16 19 23 29 32 35 40 46 49 51 53 59 61 ;-343.000000;100.000000;0
71;0.050000;0.050000;50;50;5 7 9 10 11 15 16 20 21 22 27 29 30 31 32 40 41 42 44 52 53 57 64 ;-344.563385;100.000000;0
72;0.050000;0.050000;50;50;7 11 13 15 21 22 24 26 30 33 35 37 38 41 42 45 49 58 60 62 63 ;-345.027771;100.000000;0
73;0.050000;0.050000;50;50;4 7 11 17 19 20 21 29 30 31 40 42 44 45 46 47 48 49 52 59 ;-345.041107;100.000000;0
74;0.050000;0.050000;50;50;3 4 7 10 11 12 13 14 24 25 27 30 38 39 40 43 50 54 56 61 63 ;-345.486481;100.000000;0
75;0.050000;0.050000;50;50;1 4 5 9 12 15 17 18 20 22 29 30 34 35 39 45 51 52 60 62 ;-345.519989;100.000000;0
76;0.050000;0.050000;50;50;3 8 12 13 15 16 17 28 29 31 33 45 49 53 54 55 57 58 59 61 63 ;-345.842102;100.000000;0
77;0.050000;0.050000;50;50;1 2 3 6 9 11 14 16 17 22 24 35 36 38 39 41 44 45 50 58 60 62 ;-346.779236;100.000000;0
78;0.050000;0.050000;50;50;4 5 6 9 13 15 17 25 30 38 39 40 41 43 46 53 54 55 56 57 60 63 ;-347.692322;100.000000;0
79;0.050000;0.050000;50;50;2 4 7 12 13 18 19 20 22 25 27 31 34 37 38 46 49 52 53 59 60 63 64 ;-349.088593;100.000000;0
80;0.050000;0.050000;50;50;10 17 20 28 29 30 31 32 36 39 40 44 45 47 48 50 52 53 54 61 62 64 ;-349.799988;100.000000;0
81;0.050000;0.050000;50;50;1 3 4 5 7 15 19 27 31 33 34 37 43 44 45 46 53 54 60 ;-349.209869;100.000000;0
82;0.050000;0.050000;50;50;3 5 6 14 15 21 22 26 27 31 33 34 36 40 42 44 45 47 53 57 ;-349.195129;100.000000;0
83;0.050000;0.050000;50;50;3 4 10 12 13 18 21 29 34 35 36 39 40 47 51 57 58 59 60 61 ;-349.060242;100.000000;0
84;0.050000;0.050000;50;50;1 17 22 23 24 30 33 34 36 37 38 39 42 46 47 52 59 64 ;-348.166656;100.000000;0
85;0.050000;0.050000;50;50;4 5 8 9 11 15 16 19 23 25 31 35 36 41 48 50 53 54 55 60 61 62 ;-349.035309;100.000000;0
86;0.050000;0.050000;50;50;2 5 10 12 14 16 17 19 21 26 30 35 39 41 46 52 53 55 59 ;-348.581390;100.000000;0
87;0.050000;0.050000;50;50;1 11 12 14 16 17 25 26 29 32 36 44 45 46 48 56 57 59 ;-347.701141;100.000000;0
88;0.050000;0.050000;50;50;5 7 9 11 13 18 21 25 30 31 35 37 41 43 45 48 49 51 56 58 ;-347.704559;100.000000;0
89;0.050000;0.050000;50;50;1 5 7 10 17 18 26 30 31 40 41 42 43 45 46 50 53 54 55 62 63 ;-348.022461;100.000000;0
90;0.050000;0.050000;50;50;2 10 16 26 28 30 31 32 35 37 44 45 47 50 54 56 57 ;-346.911102;100.000000;0
91;0.050000;0.050000;50;50;5 6 8 13 20 21 23 24 27 31 34 35 37 39 45 47 51 61 64 ;-346.439575;100.000000;0
92;0.050000;0.050000;50;50;2 10 11 12 13 15 17 18 20 22 25 30 38 40 43 46 48 53 55 61 ;-346.413055;100.000000;0
93;0.050000;0.050000;50;50;6 7 9 10 12 15 16 20 29 31 34 36 47 48 51 54 55 59 63 64 ;-346.365601;100.000000;0
94;0.050000;0.050000;50;50;2 5 11 14 15 18 24 26 30 31 35 39 41 43 54 ;-344.702118;100.000000;0
95;0.050000;0.050000;50;50;3 4 6 8 11 12 14 16 17 18 22 24 27 31 34 38 45 47 53 55 61 62 ;-345.431580;100.000000;0
96;0.050000;0.050000;50;50;1 2 4 5 6 8 9 13 18 27 35 38 39 41 49 55 56 59 61 63 ;-345.375000;100.000000;0
97;0.050000;0.050000;50;50;2 4 6 11 14 15 17 25 30 31 33 35 37 38 40 41 43 45 46 52 ;-345.298981;100.000000;0
98;0.050000;0.050000;50;50;2 3 5 7 11 13 19 22 23 25 30 31 36 38 41 45 58 61 64 ;-345.020416;100.000000;0
99;0.050000;0.050000;50;50;7 8 12 16 19 24 25 27 31 35 36 40 41 42 43 44 45 47 51 52 61 63 ;-345.636353;100.000000;0
94;0.050000;0.050000;50;50;2 5 11 14 15 18 24 26 30 31 35 39 41 43 54 ;-342.179993;100.000000;0
