Instancias\Testes\Evolutivo Instancia-Ins2-Pr0.250000-Pm0.250000-Ger50-Pop50-Iter100;;;;;;;;
Iteracao;Probbilidade de mutacao;Probabilidade de crossover;Tamanho da populacao;Maximo Geracoes;Solucao;MBF;Percentagem de Invalidos;Melhor
84;0.250000;0.250000;50;50;4 8 11 15 16 17 22 25 29 30 34 35 36 39 44 45 48 55 59 ;-333.904755;100.000000;0
85;0.250000;0.250000;50;50;2 3 9 15 16 18 19 25 26 27 28 31 32 40 43 47 51 52 59 64 ;-333.905884;100.000000;0
86;0.250000;0.250000;50;50;2 6 8 10 11 16 19 23 24 29 34 35 36 46 48 53 61 62 ;-333.209290;100.000000;0
87;0.250000;0.250000;50;50;1 2 8 9 17 21 24 26 27 28 29 36 39 41 43 44 47 52 53 59 ;-333.333344;100.000000;0
88;0.250000;0.250000;50;50;4 5 8 11 12 16 18 23 30 39 40 45 46 52 53 54 57 60 ;-332.795441;100.000000;0
89;0.250000;0.250000;50;50;1 7 12 17 19 23 25 28 31 35 43 45 47 50 52 53 56 60 61 63 ;-332.898865;100.000000;0
90;0.250000;0.250000;50;50;1 5 6 7 20 22 23 24 26 35 36 44 45 46 48 51 57 61 62 63 64 ;-333.377777;100.000000;0
91;0.250000;0.250000;50;50;6 13 19 23 25 26 29 31 32 35 36 38 43 45 49 53 54 55 56 60 64 ;-333.868134;100.000000;0
92;0.250000;0.250000;50;50;1 6 8 14 15 17 21 30 31 33 35 38 41 42 46 55 58 59 60 64 ;-333.978271;100.000000;0
93;0.250000;0.250000;50;50;1 2 5 10 18 20 29 30 32 33 37 42 44 45 46 47 50 58 60 61 64 ;-334.365601;100.000000;0
94;0.250000;0.250000;50;50;2 3 6 15 17 19 34 37 42 46 50 51 52 53 55 56 58 63 ;-333.680847;100.000000;0
95;0.250000;0.250000;50;50;1 6 9 11 15 17 19 20 22 25 27 32 33 41 43 46 47 51 59 ;-333.284210;100.000000;0
96;0.250000;0.250000;50;50;1 9 18 21 22 31 33 34 38 41 42 44 45 47 50 51 56 57 63 ;-333.000000;100.000000;0
97;0.250000;0.250000;50;50;1 5 7 9 16 17 23 25 30 31 35 39 41 42 43 52 54 55 58 59 63 ;-333.463928;100.000000;0
98;0.250000;0.250000;50;50;7 8 11 14 19 20 24 30 31 33 34 36 38 42 48 52 57 58 60 63 ;-333.612244;100.000000;0
99;0.250000;0.250000;50;50;2 6 12 13 14 15 20 23 25 32 35 36 37 45 48 50 54 57 60 61 64 ;-334.202026;100.000000;0
3;0.250000;0.250000;50;50;1 4 6 10 15 34 36 37 39 40 41 47 53 58 ;-330.859985;100.000000;0
