Instancias\Testes\Evolutivo Instancia-Ins2-Pr0.010000-Pm0.010000-Ger50-Pop50-Iter100;;;;;;;;
Iteracao;Probbilidade de mutacao;Probabilidade de crossover;Tamanho da populacao;Maximo Geracoes;Solucao;MBF;Percentagem de Invalidos;Melhor
19;0.010000;0.010000;50;50;6 9 11 14 16 20 27 35 41 43 48 49 50 51 52 53 54 55 60 62 ;-351.263153;100.000000;0
20;0.010000;0.010000;50;50;1 4 5 8 10 12 17 19 21 22 23 27 28 34 39 41 42 48 49 52 53 54 ;-354.600006;100.000000;0
21;0.010000;0.010000;50;50;9 12 19 21 24 26 27 29 32 33 35 37 42 46 50 52 53 55 56 60 61 62 ;-358.000000;100.000000;0
22;0.010000;0.010000;50;50;1 3 5 6 9 10 11 12 16 18 26 28 32 41 43 44 49 52 56 57 62 64 ;-360.272736;100.000000;0
23;0.010000;0.010000;50;50;3 12 14 22 23 24 27 28 29 31 32 40 43 44 45 46 52 57 ;-356.695648;100.000000;0
24;0.010000;0.010000;50;50;2 25 30 32 34 35 37 39 40 50 52 53 54 57 60 63 64 ;-351.916656;100.000000;0
25;0.010000;0.010000;50;50;1 2 12 17 18 19 23 26 34 40 41 42 46 50 53 54 56 62 63 64 ;-351.279999;100.000000;0
26;0.010000;0.010000;50;50;4 5 6 8 13 14 19 20 22 23 28 29 30 31 37 39 44 48 54 55 56 57 61 ;-355.153839;100.000000;0
27;0.010000;0.010000;50;50;1 9 10 11 12 14 16 18 20 28 29 35 41 45 47 50 52 53 54 58 63 ;-356.000000;100.000000;0
28;0.010000;0.010000;50;50;2 7 12 15 16 18 19 22 29 31 34 36 39 41 51 57 ;-351.000000;100.000000;0
29;0.010000;0.010000;50;50;2 4 9 11 18 19 21 25 27 28 29 33 34 36 38 41 46 48 49 53 59 62 ;-353.172424;100.000000;0
30;0.010000;0.010000;50;50;5 6 9 12 13 26 27 33 35 37 38 40 41 45 49 54 58 59 ;-350.399994;100.000000;0
31;0.010000;0.010000;50;50;3 12 16 17 24 25 27 28 29 32 33 34 41 44 45 46 47 49 52 57 60 62 ;-352.451599;100.000000;0
32;0.010000;0.010000;50;50;1 4 10 12 23 24 27 30 31 33 36 37 42 44 48 54 57 60 64 ;-351.125000;100.000000;0
33;0.010000;0.010000;50;50;1 2 10 12 14 15 16 20 27 28 31 33 34 39 41 44 45 46 48 49 57 58 60 ;-354.000000;100.000000;0
34;0.010000;0.010000;50;50;6 11 12 14 15 17 18 19 22 24 27 29 31 32 34 46 48 51 54 58 59 64 ;-355.823517;100.000000;0
35;0.010000;0.010000;50;50;2 5 7 11 15 20 23 27 30 32 36 38 40 42 45 47 48 51 52 58 60 ;-356.628571;100.000000;0
36;0.010000;0.010000;50;50;1 4 6 8 9 13 16 17 19 25 31 35 38 41 45 46 48 49 51 54 55 64 ;-358.222229;100.000000;0
37;0.010000;0.010000;50;50;4 5 7 8 9 11 13 15 17 23 25 31 32 35 36 41 42 47 49 51 52 ;-358.540527;100.000000;0
38;0.010000;0.010000;50;50;2 10 13 15 21 22 25 30 31 37 39 43 44 45 46 49 52 53 54 ;-357.315796;100.000000;0
39;0.010000;0.010000;50;50;2 3 5 10 11 13 14 16 17 18 19 22 28 40 42 43 44 45 52 57 58 61 ;-358.974365;100.000000;0
40;0.010000;0.010000;50;50;2 11 12 14 16 17 24 25 28 30 32 34 35 37 38 45 47 49 50 59 63 ;-359.500000;100.000000;0
41;0.010000;0.010000;50;50;11 12 15 19 22 24 27 30 31 40 41 47 49 52 53 57 59 60 61 63 64 ;-359.804871;100.000000;0
42;0.010000;0.010000;50;50;2 7 11 14 15 16 17 18 19 23 27 28 29 31 35 43 47 48 49 54 56 58 61 ;-362.095245;100.000000;0
43;0.010000;0.010000;50;50;1 3 5 6 9 14 15 16 19 20 22 26 32 35 38 39 41 43 45 52 55 57 61 ;-364.372101;100.000000;0
44;0.010000;0.010000;50;50;2 3 4 6 10 17 22 26 27 28 30 32 33 39 41 45 46 47 54 55 56 61 ;-365.590912;100.000000;0
45;0.010000;0.010000;50;50;12 15 17 23 28 30 31 32 39 46 47 48 51 55 61 62 63 64 ;-363.200012;100.000000;0
46;0.010000;0.010000;50;50;1 3 9 16 18 28 31 32 35 36 37 44 50 51 55 57 58 59 63 64 ;-362.695648;100.000000;0
47;0.010000;0.010000;50;50;5 6 10 12 13 15 21 30 32 37 38 39 43 44 45 49 50 55 58 61 ;-362.297882;100.000000;0
48;0.010000;0.010000;50;50;6 10 12 22 24 27 28 38 39 42 43 46 49 50 54 59 60 61 63 64 ;-361.791656;100.000000;0
49;0.010000;0.010000;50;50;2 7 14 19 22 27 30 32 33 36 40 42 47 48 49 52 53 54 59 62 64 ;-362.244904;100.000000;0
50;0.010000;0.010000;50;50;3 5 7 10 21 22 25 28 29 38 39 41 43 47 52 54 57 59 60 63 ;-361.760010;100.000000;0
51;0.010000;0.010000;50;50;1 2 4 7 8 9 12 14 19 20 25 26 28 29 35 37 40 41 47 53 60 ;-362.196075;100.000000;0
52;0.010000;0.010000;50;50;2 4 6 8 9 13 19 22 23 25 29 31 32 36 39 40 43 44 50 51 52 54 62 ;-363.961548;100.000000;0
53;0.010000;0.010000;50;50;1 3 10 12 15 18 22 23 30 35 37 38 41 44 55 57 58 59 61 63 64 ;-364.415100;100.000000;0
54;0.010000;0.010000;50;50;7 8 9 12 13 17 18 23 27 34 39 40 46 47 48 50 51 53 54 58 59 ;-364.777771;100.000000;0
55;0.010000;0.010000;50;50;1 4 14 18 30 31 33 36 38 40 41 42 43 46 48 54 56 58 60 61 62 ;-364.945465;100.000000;0
56;0.010000;0.010000;50;50;1 3 5 11 19 21 23 24 29 31 33 36 37 39 41 43 44 51 55 56 60 64 ;-365.642853;100.000000;0
57;0.010000;0.010000;50;50;5 8 12 14 18 19 20 22 23 24 26 37 40 43 45 50 52 53 54 55 57 62 ;-366.561401;100.000000;0
58;0.010000;0.010000;50;50;1 6 8 9 13 15 16 17 19 22 26 27 28 30 33 38 41 43 46 54 58 62 64 ;-368.000000;100.000000;0
59;0.010000;0.010000;50;50;5 6 8 9 16 18 20 21 26 31 39 41 46 47 54 55 57 62 63 ;-367.050842;100.000000;0
60;0.010000;0.010000;50;50;5 7 10 13 15 19 23 24 26 33 35 45 46 48 49 50 51 55 58 61 64 ;-367.166656;100.000000;0
61;0.010000;0.010000;50;50;1 6 10 12 19 21 22 23 26 27 32 34 35 36 38 44 48 50 56 62 64 ;-367.409851;100.000000;0
62;0.010000;0.010000;50;50;1 5 6 7 12 14 15 17 19 27 29 31 34 38 39 41 42 49 52 53 60 64 ;-368.290314;100.000000;0
63;0.010000;0.010000;50;50;6 12 17 21 22 23 26 29 30 33 35 38 48 49 50 52 53 57 58 59 62 ;-368.380951;100.000000;0
64;0.010000;0.010000;50;50;8 17 18 22 23 25 28 29 31 35 36 40 41 43 44 55 56 59 60 61 63 ;-368.406250;100.000000;0
65;0.010000;0.010000;50;50;3 5 9 10 13 14 19 22 24 26 32 36 43 46 53 55 60 63 ;-367.076935;100.000000;0
66;0.010000;0.010000;50;50;1 5 7 8 9 10 12 14 15 30 31 33 36 42 44 48 49 55 59 60 63 ;-367.212128;100.000000;0
67;0.010000;0.010000;50;50;2 4 8 11 12 13 14 20 24 29 31 34 35 37 39 40 43 48 49 50 52 55 62 ;-368.597015;100.000000;0
68;0.010000;0.010000;50;50;1 2 7 12 13 17 25 28 34 35 36 38 39 41 51 53 54 63 ;-367.294128;100.000000;0
69;0.010000;0.010000;50;50;1 5 16 17 30 34 35 38 40 42 46 47 49 50 51 54 55 56 61 ;-366.405792;100.000000;0
70;0.010000;0.010000;50;50;11 13 20 21 23 28 29 30 32 34 35 40 41 42 45 51 59 60 63 64 ;-366.057129;100.000000;0
71;0.010000;0.010000;50;50;9 11 14 19 21 26 28 32 35 36 37 39 40 41 42 45 51 53 55 58 61 62 63 ;-367.267609;100.000000;0
72;0.010000;0.010000;50;50;3 4 21 23 24 26 27 28 29 30 33 41 43 54 57 59 61 62 ;-365.888885;100.000000;0
73;0.010000;0.010000;50;50;5 6 12 13 16 20 24 25 28 29 32 34 35 37 38 41 45 56 58 61 ;-365.506836;100.000000;0
74;0.010000;0.010000;50;50;1 9 10 15 21 27 30 31 34 38 39 40 42 45 52 54 56 58 61 62 64 ;-365.675690;100.000000;0
75;0.010000;0.010000;50;50;2 4 5 13 17 18 19 28 29 33 35 46 49 50 51 52 54 55 58 63 ;-365.333344;100.000000;0
76;0.010000;0.010000;50;50;11 12 15 17 26 27 28 29 30 32 33 35 38 39 49 51 56 58 60 61 62 ;-365.447357;100.000000;0
77;0.010000;0.010000;50;50;1 8 11 12 14 23 25 29 30 31 36 40 43 44 45 48 50 51 52 53 61 ;-365.636353;100.000000;0
78;0.010000;0.010000;50;50;9 10 15 16 18 20 22 23 27 33 35 37 38 45 47 49 54 56 59 ;-364.948730;100.000000;0
79;0.010000;0.010000;50;50;4 6 7 8 14 15 17 23 27 28 29 31 32 38 41 45 46 53 54 56 59 60 63 ;-366.075958;100.000000;0
80;0.010000;0.010000;50;50;1 4 5 6 7 13 16 19 23 25 27 28 31 33 34 38 39 40 47 54 59 ;-366.225006;100.000000;0
81;0.010000;0.010000;50;50;2 4 13 14 16 21 23 24 25 30 31 34 40 41 42 44 46 55 56 58 59 63 ;-366.888885;100.000000;0
82;0.010000;0.010000;50;50;1 9 10 11 12 13 15 21 25 29 30 33 35 38 40 46 49 53 55 64 ;-366.536591;100.000000;0
83;0.010000;0.010000;50;50;1 6 8 9 13 14 22 26 28 32 34 36 40 45 50 55 57 60 61 64 ;-366.265045;100.000000;0
84;0.010000;0.010000;50;50;4 5 13 14 17 18 19 28 29 30 36 37 39 40 41 42 43 45 49 53 58 62 ;-366.857147;100.000000;0
85;0.010000;0.010000;50;50;2 3 9 16 17 23 26 27 29 31 32 33 38 42 45 46 47 50 52 57 59 62 63 ;-368.117645;100.000000;0
86;0.010000;0.010000;50;50;5 9 12 13 14 15 16 18 24 32 33 36 39 49 50 51 53 55 58 60 61 62 ;-368.697662;100.000000;0
87;0.010000;0.010000;50;50;1 13 14 15 16 18 22 27 32 37 41 44 46 50 52 53 54 56 60 61 63 64 ;-369.241394;100.000000;0
88;0.010000;0.010000;50;50;1 3 4 5 10 14 15 18 22 26 28 29 37 43 44 46 54 55 56 62 64 ;-369.409088;100.000000;0
89;0.010000;0.010000;50;50;2 3 6 15 19 21 22 25 34 36 42 43 47 50 52 54 55 56 58 62 63 ;-369.460663;100.000000;0
90;0.010000;0.010000;50;50;1 7 9 19 20 28 29 31 36 37 38 39 41 42 44 46 52 59 62 63 64 ;-369.577789;100.000000;0
91;0.010000;0.010000;50;50;9 10 11 13 20 21 23 30 34 35 36 37 40 41 46 49 54 59 60 61 ;-369.494507;100.000000;0
92;0.010000;0.010000;50;50;4 6 9 10 20 22 24 28 29 30 33 36 38 43 48 52 56 59 62 64 ;-369.195648;100.000000;0
93;0.010000;0.010000;50;50;5 10 11 12 14 17 27 31 34 35 39 43 45 46 49 51 52 53 56 59 61 64 ;-369.720428;100.000000;0
94;0.010000;0.010000;50;50;8 12 15 18 24 29 31 35 40 41 43 45 47 49 50 51 52 55 57 58 59 60 64 ;-370.574463;100.000000;0
95;0.010000;0.010000;50;50;1 2 3 4 9 10 12 17 20 23 30 34 37 39 41 47 48 51 56 57 61 62 63 64 ;-371.936829;100.000000;0
96;0.010000;0.010000;50;50;3 5 8 10 12 14 16 28 34 38 39 42 45 46 47 54 56 58 59 62 64 ;-371.958344;100.000000;0
97;0.010000;0.010000;50;50;6 7 9 11 14 15 16 19 26 27 31 34 36 38 48 51 58 61 63 ;-371.278351;100.000000;0
98;0.010000;0.010000;50;50;2 5 7 10 13 17 18 19 25 29 34 37 38 39 43 45 47 54 57 64 ;-370.918365;100.000000;0
99;0.010000;0.010000;50;50;1 6 7 10 12 15 19 30 34 40 42 44 46 47 48 49 50 51 56 63 ;-370.646454;100.000000;0
5;0.010000;0.010000;50;50;1 2 3 4 5 16 21 23 31 37 43 46 51 57 59 ;-366.940002;100.000000;0
