Instancias\Testes\Evolutivo Instancia-Ins2-Pr0.250000-Pm0.250000-Ger10-Pop10-Iter100;;;;;;;;
Iteracao;Probbilidade de mutacao;Probabilidade de crossover;Tamanho da populacao;Maximo Geracoes;Solucao;MBF;Percentagem de Invalidos;Melhor
11;0.250000;0.250000;10;10;3 5 7 11 14 15 19 20 22 23 26 34 35 38 39 41 45 49 51 53 57 58 60 61 ;-507.272736;100.000000;0
12;0.250000;0.250000;10;10;2 5 6 7 10 13 14 15 17 20 21 25 29 32 34 38 41 43 49 50 52 55 56 62 ;-506.500000;100.000000;0
13;0.250000;0.250000;10;10;1 2 5 12 15 18 20 27 30 32 34 35 37 38 39 40 44 45 47 49 50 52 54 57 61 ;-509.384613;100.000000;0
14;0.250000;0.250000;10;10;1 2 3 6 7 11 12 16 19 20 22 26 28 30 31 32 33 39 40 47 52 59 60 61 ;-508.571442;100.000000;0
15;0.250000;0.250000;10;10;3 5 8 14 16 17 19 22 25 28 29 30 39 40 41 43 49 51 59 60 62 64 ;-502.533325;100.000000;0
16;0.250000;0.250000;10;10;2 4 7 9 10 12 13 20 21 22 23 26 27 28 34 40 41 43 45 48 53 54 61 62 64 ;-504.875000;100.000000;0
17;0.250000;0.250000;10;10;4 10 11 12 13 15 20 21 26 28 30 33 37 39 43 44 46 47 49 51 56 61 ;-499.882355;100.000000;0
18;0.250000;0.250000;10;10;8 14 15 17 18 20 24 26 28 29 30 32 33 34 39 44 50 51 52 58 61 62 63 ;-497.333344;100.000000;0
19;0.250000;0.250000;10;10;2 3 5 7 14 16 17 21 23 28 30 31 36 37 41 42 45 47 55 56 59 60 61 62 63 ;-500.000000;100.000000;0
20;0.250000;0.250000;10;10;2 3 5 9 10 12 13 14 15 19 22 25 31 32 36 40 41 42 48 50 52 55 62 ;-498.399994;100.000000;0
21;0.250000;0.250000;10;10;9 10 11 13 15 17 18 23 27 38 40 41 48 49 50 55 59 ;-486.190491;100.000000;0
22;0.250000;0.250000;10;10;2 8 14 15 17 18 22 24 25 27 28 34 39 41 43 45 47 48 50 51 52 57 62 63 ;-487.090912;100.000000;0
23;0.250000;0.250000;10;10;2 3 8 11 15 17 19 23 24 25 27 29 33 34 39 42 48 52 55 60 64 ;-482.434784;100.000000;0
24;0.250000;0.250000;10;10;5 6 7 10 14 16 17 18 29 33 36 40 43 45 46 47 50 53 54 55 56 60 62 ;-481.750000;100.000000;0
25;0.250000;0.250000;10;10;1 3 10 14 20 29 32 33 36 38 39 43 44 50 51 52 54 55 57 59 60 61 64 ;-480.880005;100.000000;0
26;0.250000;0.250000;10;10;1 3 4 9 12 17 19 26 27 32 33 34 35 38 43 44 46 50 51 53 55 57 58 59 61 62 63 ;-486.538452;100.000000;0
27;0.250000;0.250000;10;10;1 3 4 5 6 12 15 18 24 26 36 37 41 43 44 45 46 47 55 61 ;-481.185181;100.000000;0
28;0.250000;0.250000;10;10;3 7 9 11 12 14 16 18 19 22 26 29 31 34 37 38 41 42 43 46 48 51 54 55 58 61 63 64 ;-488.571442;100.000000;0
29;0.250000;0.250000;10;10;1 2 4 5 7 8 13 15 16 19 23 24 30 38 39 41 47 48 52 53 54 60 ;-486.068970;100.000000;0
30;0.250000;0.250000;10;10;2 3 6 11 13 14 17 18 20 21 27 29 30 32 35 37 44 45 50 51 52 57 60 61 62 64 ;-489.399994;100.000000;0
31;0.250000;0.250000;10;10;2 4 8 9 12 13 14 15 16 19 20 24 26 28 42 43 44 49 53 55 60 61 63 ;-488.193542;100.000000;0
32;0.250000;0.250000;10;10;2 3 5 10 13 17 19 22 27 28 32 34 40 42 44 47 48 50 53 54 61 63 ;-486.062500;100.000000;0
33;0.250000;0.250000;10;10;1 2 15 17 22 23 31 33 34 44 45 46 48 55 56 57 58 ;-478.787872;100.000000;0
34;0.250000;0.250000;10;10;1 2 6 10 13 14 20 23 25 36 38 39 43 48 54 55 56 60 61 62 ;-475.058838;100.000000;0
35;0.250000;0.250000;10;10;3 4 5 6 8 9 11 14 18 28 38 39 41 42 45 46 48 50 53 56 59 61 63 64 ;-475.885712;100.000000;0
36;0.250000;0.250000;10;10;2 8 13 14 16 17 19 20 21 24 26 29 30 33 34 38 43 46 48 49 59 61 63 64 ;-476.444458;100.000000;0
37;0.250000;0.250000;10;10;3 4 7 9 14 16 17 19 21 22 23 25 27 28 37 39 45 47 54 56 58 59 ;-474.810822;100.000000;0
38;0.250000;0.250000;10;10;2 3 7 8 10 11 16 19 22 23 26 27 32 33 37 40 44 45 46 48 49 55 60 61 62 63 64 ;-479.052643;100.000000;0
39;0.250000;0.250000;10;10;4 7 10 11 12 13 15 19 25 27 28 29 31 34 36 38 41 44 47 49 52 53 57 58 60 ;-480.512817;100.000000;0
40;0.250000;0.250000;10;10;7 8 9 11 12 16 18 24 25 26 27 29 32 36 38 41 43 44 49 50 60 63 ;-478.899994;100.000000;0
41;0.250000;0.250000;10;10;2 6 10 11 14 16 17 18 19 20 22 23 28 30 31 34 39 41 44 47 48 51 54 ;-478.390259;100.000000;0
42;0.250000;0.250000;10;10;1 3 5 7 11 18 20 21 23 24 25 29 30 35 38 40 41 42 43 44 50 52 54 55 62 63 ;-481.000000;100.000000;0
43;0.250000;0.250000;10;10;2 6 24 28 30 31 32 33 35 37 38 40 44 45 48 49 51 54 55 58 59 60 62 64 ;-481.255829;100.000000;0
44;0.250000;0.250000;10;10;5 6 7 14 15 16 18 24 26 28 30 31 32 33 38 39 43 46 47 50 52 54 55 59 62 63 ;-483.454559;100.000000;0
45;0.250000;0.250000;10;10;1 3 4 5 6 12 13 17 19 28 31 33 36 37 47 51 53 54 64 ;-479.555542;100.000000;0
46;0.250000;0.250000;10;10;2 7 9 12 13 14 15 17 18 21 23 26 28 29 30 32 37 38 42 44 45 50 51 53 58 60 ;-481.826080;100.000000;0
47;0.250000;0.250000;10;10;2 3 6 9 12 15 18 19 20 27 28 30 32 33 37 38 39 41 44 45 46 47 52 53 58 62 63 ;-485.191498;100.000000;0
48;0.250000;0.250000;10;10;1 5 8 10 12 13 20 24 29 31 34 35 38 45 48 51 53 56 57 59 64 ;-483.208344;100.000000;0
49;0.250000;0.250000;10;10;1 2 6 7 8 9 15 17 20 23 24 27 28 37 38 44 47 49 51 52 53 55 58 62 ;-483.551025;100.000000;0
50;0.250000;0.250000;10;10;1 5 6 8 9 10 11 13 15 20 23 24 25 33 34 35 38 39 41 44 45 46 48 49 56 60 ;-485.640015;100.000000;0
51;0.250000;0.250000;10;10;1 10 12 13 14 15 18 21 22 25 28 30 34 38 40 41 43 52 54 60 64 ;-483.686279;100.000000;0
52;0.250000;0.250000;10;10;7 9 10 14 15 19 24 25 29 31 32 36 39 41 43 47 52 53 54 55 59 60 64 ;-483.192322;100.000000;0
53;0.250000;0.250000;10;10;3 7 20 21 24 25 27 29 30 36 39 41 42 43 45 46 55 59 60 61 ;-480.566040;100.000000;0
54;0.250000;0.250000;10;10;1 2 3 4 5 7 8 9 12 13 21 24 25 26 29 30 34 36 38 43 44 47 49 51 52 53 58 ;-483.333344;100.000000;0
55;0.250000;0.250000;10;10;1 2 3 5 6 7 8 9 12 14 17 20 21 24 31 32 37 38 45 46 62 ;-481.236359;100.000000;0
56;0.250000;0.250000;10;10;1 5 7 8 12 13 16 22 23 24 28 31 32 34 37 39 40 42 46 48 49 50 56 59 60 61 ;-483.107147;100.000000;0
57;0.250000;0.250000;10;10;3 13 14 16 20 21 29 31 35 37 39 42 43 44 45 46 47 48 51 54 55 57 60 ;-482.561401;100.000000;0
58;0.250000;0.250000;10;10;2 5 7 11 12 14 16 17 18 24 28 29 30 31 37 38 47 50 52 53 54 56 58 64 ;-482.965515;100.000000;0
59;0.250000;0.250000;10;10;3 7 11 12 19 23 28 30 31 32 33 42 44 46 48 52 54 58 59 60 63 ;-481.084747;100.000000;0
60;0.250000;0.250000;10;10;7 8 9 10 12 14 16 18 21 24 26 28 30 35 40 41 42 43 47 55 56 57 59 60 62 64 ;-482.799988;100.000000;0
61;0.250000;0.250000;10;10;1 5 6 7 9 18 20 22 26 29 33 35 37 39 40 45 46 47 48 49 51 52 54 56 57 ;-483.639343;100.000000;0
62;0.250000;0.250000;10;10;4 9 10 13 20 25 28 29 33 34 36 38 39 40 41 46 48 49 51 56 57 58 60 63 ;-483.838715;100.000000;0
63;0.250000;0.250000;10;10;3 4 6 8 11 12 13 16 21 23 28 29 31 34 35 36 41 45 46 47 49 50 52 56 57 58 ;-485.492065;100.000000;0
64;0.250000;0.250000;10;10;1 2 7 12 14 17 18 19 22 23 24 26 29 34 36 39 43 44 45 48 52 ;-483.875000;100.000000;0
65;0.250000;0.250000;10;10;3 4 8 10 13 16 20 24 30 31 32 33 36 46 47 48 49 51 54 55 58 59 ;-482.984619;100.000000;0
66;0.250000;0.250000;10;10;2 3 4 10 13 15 16 18 21 22 31 35 39 43 45 46 47 48 54 55 57 58 60 62 63 ;-483.818176;100.000000;0
67;0.250000;0.250000;10;10;3 5 6 8 11 14 15 17 18 33 36 37 40 43 47 48 49 50 54 55 56 58 60 ;-483.402985;100.000000;0
68;0.250000;0.250000;10;10;3 6 8 9 11 12 14 17 26 30 41 43 44 47 48 50 52 55 60 61 63 ;-481.852936;100.000000;0
69;0.250000;0.250000;10;10;7 9 10 13 14 17 20 21 24 28 29 31 34 38 39 41 43 46 50 54 55 58 62 64 ;-482.144928;100.000000;0
70;0.250000;0.250000;10;10;2 4 6 7 9 18 20 21 24 26 29 31 32 35 41 42 44 45 47 48 55 58 61 63 64 ;-483.000000;100.000000;0
71;0.250000;0.250000;10;10;1 2 5 12 13 14 15 17 18 20 21 25 27 29 36 44 45 48 49 50 54 55 56 59 60 63 ;-484.478882;100.000000;0
72;0.250000;0.250000;10;10;2 4 6 18 20 21 23 25 27 29 32 34 37 38 40 43 49 54 56 57 60 61 62 63 64 ;-485.277771;100.000000;0
73;0.250000;0.250000;10;10;1 2 5 6 8 12 14 15 16 17 19 24 26 31 33 36 40 42 52 53 57 59 60 64 ;-485.589050;100.000000;0
74;0.250000;0.250000;10;10;1 2 4 10 11 13 17 19 23 25 27 28 34 36 39 45 47 48 51 53 55 56 57 59 61 62 63 ;-487.540527;100.000000;0
75;0.250000;0.250000;10;10;2 4 5 8 9 16 19 21 24 26 28 30 33 34 38 39 40 43 44 45 50 53 55 59 61 63 ;-489.066681;100.000000;0
76;0.250000;0.250000;10;10;4 10 13 15 18 19 21 22 28 29 31 32 36 41 42 43 49 53 57 62 63 64 ;-488.157898;100.000000;0
77;0.250000;0.250000;10;10;1 7 10 11 13 16 17 20 21 24 25 27 34 35 36 39 48 50 51 53 63 64 ;-487.402588;100.000000;0
78;0.250000;0.250000;10;10;5 8 9 11 14 16 23 24 26 27 28 30 31 32 39 43 45 48 50 61 63 64 ;-486.435883;100.000000;0
79;0.250000;0.250000;10;10;6 8 10 12 14 16 17 18 19 20 23 29 30 35 36 42 44 45 47 50 52 55 59 62 64 ;-487.189880;100.000000;0
80;0.250000;0.250000;10;10;3 5 6 7 8 9 13 15 21 25 29 31 41 43 50 54 57 58 62 64 ;-485.200012;100.000000;0
81;0.250000;0.250000;10;10;10 12 14 16 19 23 24 26 27 30 31 32 35 36 46 47 50 53 54 55 58 63 64 ;-484.740753;100.000000;0
82;0.250000;0.250000;10;10;1 4 7 9 11 23 27 29 30 31 32 35 42 44 47 48 49 50 52 54 58 59 60 62 ;-484.926819;100.000000;0
83;0.250000;0.250000;10;10;2 4 5 8 10 16 24 25 28 29 31 33 43 45 48 57 59 61 64 ;-482.843384;100.000000;0
84;0.250000;0.250000;10;10;2 3 4 7 10 15 16 17 18 23 28 32 35 37 38 39 43 45 46 48 50 52 59 60 ;-483.000000;100.000000;0
85;0.250000;0.250000;10;10;1 2 13 14 15 16 19 21 23 28 30 32 35 41 42 47 48 49 50 51 52 56 62 63 64 ;-483.694122;100.000000;0
86;0.250000;0.250000;10;10;1 4 6 9 11 15 17 18 22 24 31 33 35 39 40 41 46 49 50 52 54 55 57 58 63 64 ;-484.930237;100.000000;0
87;0.250000;0.250000;10;10;1 5 7 10 12 14 16 17 20 22 25 27 32 36 40 42 44 46 48 51 57 59 ;-484.091949;100.000000;0
88;0.250000;0.250000;10;10;4 5 11 14 15 17 23 27 33 35 36 37 38 40 41 45 47 48 52 54 57 59 ;-483.340912;100.000000;0
89;0.250000;0.250000;10;10;5 6 10 13 16 18 20 28 33 36 38 42 44 46 47 48 50 53 54 55 56 58 64 ;-483.033722;100.000000;0
90;0.250000;0.250000;10;10;4 5 8 9 12 13 14 15 20 22 27 30 31 34 38 43 45 47 49 50 51 52 54 55 56 57 ;-484.222229;100.000000;0
91;0.250000;0.250000;10;10;4 5 6 8 9 10 11 13 17 18 30 33 37 40 42 43 47 49 51 52 54 55 57 58 60 ;-484.967041;100.000000;0
92;0.250000;0.250000;10;10;6 9 11 12 15 16 22 23 24 26 32 35 39 40 41 43 44 49 51 53 55 57 59 60 63 ;-485.478271;100.000000;0
93;0.250000;0.250000;10;10;5 6 7 10 11 15 16 17 22 25 26 30 31 32 33 38 39 40 43 46 47 48 55 59 ;-485.548401;100.000000;0
94;0.250000;0.250000;10;10;3 5 6 12 16 17 21 23 26 32 33 34 35 37 40 42 44 45 46 48 50 56 59 60 ;-485.723419;100.000000;0
95;0.250000;0.250000;10;10;5 6 9 17 18 21 22 25 26 29 32 33 38 45 49 51 52 56 57 58 60 61 63 64 ;-485.726318;100.000000;0
96;0.250000;0.250000;10;10;14 17 20 21 24 27 31 32 34 43 44 46 47 48 49 50 52 53 60 61 ;-484.187500;100.000000;0
97;0.250000;0.250000;10;10;3 4 9 12 14 18 19 22 23 26 32 33 38 40 44 47 48 54 58 59 60 63 64 ;-483.938141;100.000000;0
98;0.250000;0.250000;10;10;1 2 3 4 5 6 13 19 20 30 35 37 38 40 42 43 44 45 46 55 58 61 ;-483.183685;100.000000;0
99;0.250000;0.250000;10;10;2 3 9 10 12 15 16 18 19 21 25 30 31 32 35 37 40 43 44 53 57 61 62 ;-482.949493;100.000000;0
21;0.250000;0.250000;10;10;9 10 11 13 15 17 18 23 27 38 40 41 48 49 50 55 59 ;-478.119995;100.000000;0
