Instancias\Testes\Evolutivo Instancia-Ins2-Pr0.050000-Pm0.050000-Ger250-Pop250-Iter100;;;;;;;;
Iteracao;Probbilidade de mutacao;Probabilidade de crossover;Tamanho da populacao;Maximo Geracoes;Solucao;MBF;Percentagem de Invalidos;Melhor
18;0.050000;0.050000;250;250;3 6 7 9 12 13 15 26 28 32 34 36 39 41 43 46 61 ;-269.444458;100.000000;0
19;0.050000;0.050000;250;250;8 15 16 19 21 23 29 34 37 38 39 43 45 48 49 53 60 ;-268.210541;100.000000;0
20;0.050000;0.050000;250;250;3 4 22 26 31 38 40 41 42 45 47 49 54 56 63 ;-264.200012;100.000000;0
21;0.050000;0.050000;250;250;1 5 7 12 14 15 16 24 29 35 40 43 44 46 48 52 55 60 63 ;-266.285706;100.000000;0
22;0.050000;0.050000;250;250;3 9 11 20 21 23 24 25 28 33 34 37 38 47 50 53 59 63 ;-266.636353;100.000000;0
23;0.050000;0.050000;250;250;4 11 12 17 18 19 23 27 38 43 44 45 48 52 53 59 ;-264.347839;100.000000;0
24;0.050000;0.050000;250;250;3 10 12 17 24 27 29 31 39 40 44 50 51 54 55 62 ;-262.583344;100.000000;0
25;0.050000;0.050000;250;250;3 15 25 26 27 31 36 37 38 39 41 45 47 49 52 53 63 ;-261.679993;100.000000;0
26;0.050000;0.050000;250;250;3 4 15 19 27 29 31 33 35 36 43 45 47 49 54 56 57 ;-260.769226;100.000000;0
27;0.050000;0.050000;250;250;3 9 12 18 22 23 24 25 27 30 31 32 37 41 49 50 53 57 58 ;-262.222229;100.000000;0
28;0.050000;0.050000;250;250;2 4 6 8 16 17 22 27 36 40 50 51 52 54 55 57 58 ;-261.357147;100.000000;0
29;0.050000;0.050000;250;250;1 5 8 9 12 13 14 15 16 17 38 40 51 56 60 61 64 ;-260.620697;100.000000;0
30;0.050000;0.050000;250;250;4 7 8 10 18 22 23 26 38 43 44 46 49 57 60 63 ;-259.266663;100.000000;0
31;0.050000;0.050000;250;250;1 7 10 14 16 21 26 35 39 40 44 50 54 55 56 58 59 62 ;-259.806458;100.000000;0
32;0.050000;0.050000;250;250;7 23 24 28 30 34 35 38 40 44 45 47 48 53 55 59 63 64 ;-260.312500;100.000000;0
33;0.050000;0.050000;250;250;4 7 8 17 18 22 23 26 38 39 46 47 50 54 61 64 ;-258.909088;100.000000;0
34;0.050000;0.050000;250;250;1 8 10 12 13 17 18 23 24 28 31 33 37 41 44 57 58 60 62 ;-260.352936;100.000000;0
35;0.050000;0.050000;250;250;4 6 8 10 12 22 30 34 35 36 48 55 59 60 61 62 63 64 ;-260.571442;100.000000;0
36;0.050000;0.050000;250;250;8 9 11 14 18 20 22 23 24 28 33 38 39 40 43 47 61 62 ;-261.000000;100.000000;0
37;0.050000;0.050000;250;250;7 13 14 15 26 28 33 34 36 37 40 47 49 51 57 64 ;-259.783783;100.000000;0
38;0.050000;0.050000;250;250;7 11 13 15 16 25 26 39 43 44 48 50 52 54 60 64 ;-258.421051;100.000000;0
39;0.050000;0.050000;250;250;2 4 8 9 10 19 26 27 37 41 49 50 52 53 55 56 57 63 ;-258.769226;100.000000;0
40;0.050000;0.050000;250;250;2 4 10 12 16 18 20 22 27 29 30 33 42 44 49 53 60 61 ;-259.000000;100.000000;0
41;0.050000;0.050000;250;250;3 4 9 18 20 24 27 29 31 37 42 46 47 52 56 59 62 63 ;-259.414642;100.000000;0
42;0.050000;0.050000;250;250;7 8 11 15 19 22 27 28 34 40 44 45 48 55 56 57 58 61 ;-259.857147;100.000000;0
43;0.050000;0.050000;250;250;6 7 8 15 20 21 24 25 27 29 35 39 44 49 53 61 ;-258.744171;100.000000;0
44;0.050000;0.050000;250;250;2 7 8 9 13 19 28 30 36 37 39 40 45 49 51 61 64 ;-258.500000;100.000000;0
45;0.050000;0.050000;250;250;3 5 10 15 16 17 27 33 36 38 39 44 47 49 52 57 59 ;-258.355560;100.000000;0
46;0.050000;0.050000;250;250;2 4 10 11 12 15 16 17 25 31 35 38 44 46 57 58 60 ;-257.956512;100.000000;0
47;0.050000;0.050000;250;250;4 10 15 16 20 26 28 33 36 42 43 46 47 49 54 60 64 ;-257.702118;100.000000;0
48;0.050000;0.050000;250;250;5 7 8 11 13 16 17 23 24 26 29 37 44 49 50 52 59 63 ;-258.166656;100.000000;0
49;0.050000;0.050000;250;250;5 6 10 11 12 13 17 28 29 36 44 47 51 52 54 60 61 62 63 ;-259.142853;100.000000;0
50;0.050000;0.050000;250;250;1 2 8 15 23 31 32 36 44 46 47 49 52 53 56 58 59 ;-259.040009;100.000000;0
51;0.050000;0.050000;250;250;2 8 10 14 17 18 19 21 23 24 31 39 49 50 52 53 64 ;-258.627441;100.000000;0
52;0.050000;0.050000;250;250;3 7 9 10 12 13 17 31 41 42 46 47 50 51 53 56 60 63 ;-259.153839;100.000000;0
53;0.050000;0.050000;250;250;4 5 7 9 12 31 36 37 39 40 43 47 54 57 58 59 61 62 ;-259.396240;100.000000;0
54;0.050000;0.050000;250;250;4 6 8 10 17 19 24 26 30 31 32 37 42 44 46 51 53 55 62 ;-260.259247;100.000000;0
55;0.050000;0.050000;250;250;3 4 8 10 11 16 19 26 32 38 43 45 47 51 53 55 56 ;-259.963623;100.000000;0
56;0.050000;0.050000;250;250;2 5 6 8 10 15 21 24 25 27 35 37 38 42 44 47 53 64 ;-260.250000;100.000000;0
57;0.050000;0.050000;250;250;2 5 12 13 18 19 25 26 31 34 35 37 38 39 48 50 56 61 ;-260.631592;100.000000;0
58;0.050000;0.050000;250;250;1 5 9 10 11 14 21 30 34 38 40 41 45 46 47 50 59 61 ;-260.827576;100.000000;0
59;0.050000;0.050000;250;250;5 7 9 10 16 19 20 32 38 43 47 52 53 58 64 ;-259.728821;100.000000;0
60;0.050000;0.050000;250;250;2 6 7 8 14 16 18 29 38 43 44 48 49 56 59 60 62 ;-259.466675;100.000000;0
61;0.050000;0.050000;250;250;2 3 7 8 18 20 29 30 31 35 36 39 43 45 47 59 ;-258.655731;100.000000;0
62;0.050000;0.050000;250;250;1 4 5 6 7 8 11 12 17 18 21 23 29 33 49 57 60 61 ;-258.741943;100.000000;0
63;0.050000;0.050000;250;250;9 10 11 13 15 18 21 26 27 29 31 36 47 48 53 57 58 60 63 ;-259.396820;100.000000;0
64;0.050000;0.050000;250;250;1 12 13 14 17 21 23 26 31 39 41 43 44 46 50 51 53 59 ;-259.750000;100.000000;0
65;0.050000;0.050000;250;250;3 4 13 16 21 27 30 31 34 35 37 42 43 48 56 57 60 61 ;-260.246155;100.000000;0
66;0.050000;0.050000;250;250;5 7 11 12 13 15 20 24 25 28 29 30 32 34 35 36 44 46 59 ;-260.909088;100.000000;0
67;0.050000;0.050000;250;250;2 5 6 7 10 14 26 28 33 34 49 50 53 57 59 ;-259.671631;100.000000;0
68;0.050000;0.050000;250;250;4 7 8 16 17 21 35 36 44 47 50 51 54 56 59 60 64 ;-259.411774;100.000000;0
69;0.050000;0.050000;250;250;3 5 6 8 12 14 16 20 23 32 34 35 37 42 50 53 61 64 ;-259.681152;100.000000;0
70;0.050000;0.050000;250;250;2 3 5 7 13 18 22 23 29 36 39 48 53 55 58 60 61 62 ;-259.885712;100.000000;0
71;0.050000;0.050000;250;250;3 7 8 9 12 18 25 26 27 31 38 41 47 50 53 58 60 64 ;-260.169006;100.000000;0
72;0.050000;0.050000;250;250;11 14 15 19 23 24 31 34 37 39 42 58 60 61 62 64 ;-259.527771;100.000000;0
73;0.050000;0.050000;250;250;2 3 7 15 20 21 23 27 32 34 35 42 51 59 60 64 ;-258.904114;100.000000;0
74;0.050000;0.050000;250;250;3 11 22 26 30 32 33 35 37 41 44 47 49 51 53 55 62 63 ;-259.054047;100.000000;0
75;0.050000;0.050000;250;250;8 17 19 20 21 29 36 38 42 50 51 54 55 56 58 61 63 ;-258.826660;100.000000;0
76;0.050000;0.050000;250;250;5 8 9 11 19 26 28 29 30 32 33 44 50 51 60 ;-257.947357;100.000000;0
77;0.050000;0.050000;250;250;2 5 6 12 18 21 23 36 40 43 44 47 48 52 53 55 59 60 63 ;-258.415588;100.000000;0
78;0.050000;0.050000;250;250;4 5 9 10 17 25 29 30 35 37 38 39 40 41 42 48 61 63 ;-258.589752;100.000000;0
79;0.050000;0.050000;250;250;2 5 9 11 12 21 28 29 41 45 46 47 49 54 58 ;-257.746826;100.000000;0
80;0.050000;0.050000;250;250;2 3 4 11 12 13 15 17 22 25 31 33 40 47 49 59 61 63 ;-257.950012;100.000000;0
81;0.050000;0.050000;250;250;10 11 17 18 20 21 26 27 28 38 39 41 45 47 48 61 63 ;-257.728394;100.000000;0
82;0.050000;0.050000;250;250;12 14 15 21 23 26 28 31 32 35 40 43 51 60 61 62 64 ;-257.560974;100.000000;0
83;0.050000;0.050000;250;250;1 3 4 14 20 22 27 28 29 30 36 39 40 41 44 57 58 59 ;-257.759033;100.000000;0
84;0.050000;0.050000;250;250;3 11 12 16 23 29 40 41 46 51 52 56 57 58 60 61 62 64 ;-257.904755;100.000000;0
85;0.050000;0.050000;250;250;1 2 8 11 17 18 21 28 33 38 41 42 43 48 55 60 62 ;-257.811768;100.000000;0
86;0.050000;0.050000;250;250;1 3 4 5 12 14 20 23 25 28 33 35 41 48 57 58 62 ;-257.627899;100.000000;0
87;0.050000;0.050000;250;250;1 10 17 18 25 29 31 32 39 42 50 57 58 62 ;-256.459778;100.000000;0
88;0.050000;0.050000;250;250;8 9 10 11 12 15 19 22 23 26 28 35 43 44 46 48 55 60 ;-256.613647;100.000000;0
89;0.050000;0.050000;250;250;1 4 6 8 9 22 23 26 27 28 29 34 35 36 39 55 58 ;-256.494385;100.000000;0
90;0.050000;0.050000;250;250;6 8 10 11 13 15 28 31 36 40 42 44 45 47 52 61 ;-256.000000;100.000000;0
91;0.050000;0.050000;250;250;3 5 9 10 13 14 15 22 23 24 28 29 36 37 45 47 48 53 59 ;-256.593414;100.000000;0
92;0.050000;0.050000;250;250;5 10 13 19 30 39 42 45 46 47 48 51 52 56 59 61 62 64 ;-256.695648;100.000000;0
93;0.050000;0.050000;250;250;1 3 17 18 22 25 32 35 43 49 50 51 53 55 59 62 63 64 ;-256.752686;100.000000;0
94;0.050000;0.050000;250;250;10 18 21 22 23 25 31 34 35 40 44 45 49 58 59 ;-256.170227;100.000000;0
95;0.050000;0.050000;250;250;2 6 8 9 10 18 28 29 30 31 34 38 42 53 60 61 62 64 ;-256.294739;100.000000;0
96;0.050000;0.050000;250;250;4 10 18 24 29 30 31 35 45 47 48 50 55 62 ;-255.395828;100.000000;0
97;0.050000;0.050000;250;250;3 5 10 12 19 32 33 37 42 43 49 51 59 62 63 64 ;-254.948456;100.000000;0
98;0.050000;0.050000;250;250;3 4 6 16 17 22 24 30 34 38 45 51 53 55 ;-254.040817;100.000000;0
99;0.050000;0.050000;250;250;4 5 10 12 14 16 28 31 32 34 38 41 43 46 48 50 54 59 ;-254.181824;100.000000;0
87;0.050000;0.050000;250;250;1 10 17 18 25 29 31 32 39 42 50 57 58 62 ;-251.639999;100.000000;0
