Instancias\Testes\Evolutivo Instancia-Ins1-Pr0.250000-Pm0.250000-Ger10-Pop10-Iter100;;;;;;;;
Iteracao;Probbilidade de mutacao;Probabilidade de crossover;Tamanho da populacao;Maximo Geracoes;Solucao;MBF;Percentagem de Invalidos;Melhor
20;0.250000;0.250000;10;10;5 10 11 15 18 21 23 27 ;-31.100000;100.000000;0
21;0.250000;0.250000;10;10;2 4 5 7 9 10 15 26 27 ;-31.238094;100.000000;0
22;0.250000;0.250000;10;10;6 8 16 17 18 24 26 27 ;-31.363636;100.000000;0
23;0.250000;0.250000;10;10;2 10 11 13 17 24 ;-30.869566;100.000000;0
24;0.250000;0.250000;10;10;3 7 8 9 10 12 22 25 26 28 ;-31.500000;100.000000;0
25;0.250000;0.250000;10;10;1 8 10 14 20 21 22 23 25 ;-31.920000;100.000000;0
26;0.250000;0.250000;10;10;1 6 16 17 18 19 20 21 ;-31.384615;100.000000;0
27;0.250000;0.250000;10;10;2 5 6 7 13 16 18 26 ;-31.407408;100.000000;0
28;0.250000;0.250000;10;10;2 10 11 12 14 17 20 ;-31.214285;100.000000;0
29;0.250000;0.250000;10;10;1 3 8 9 12 14 16 24 ;-31.241379;100.000000;0
30;0.250000;0.250000;10;10;7 8 12 16 18 22 24 26 27 ;-31.533333;100.000000;0
31;0.250000;0.250000;10;10;5 6 11 13 19 24 26 28 ;-31.612904;100.000000;0
32;0.250000;0.250000;10;10;3 5 24 27 28 ;-30.937500;100.000000;0
33;0.250000;0.250000;10;10;1 2 3 5 11 12 16 17 20 23 25 ;-31.636364;100.000000;0
34;0.250000;0.250000;10;10;1 9 12 20 21 22 24 26 ;-31.705883;100.000000;0
35;0.250000;0.250000;10;10;1 7 9 12 16 19 24 27 ;-31.885714;100.000000;0
36;0.250000;0.250000;10;10;1 4 14 16 17 24 26 28 ;-31.944445;100.000000;0
37;0.250000;0.250000;10;10;2 10 13 17 18 23 24 25 27 ;-32.162163;100.000000;0
38;0.250000;0.250000;10;10;7 10 11 13 14 15 24 25 28 ;-32.315788;100.000000;0
39;0.250000;0.250000;10;10;2 7 14 18 21 24 25 26 ;-32.358974;100.000000;0
40;0.250000;0.250000;10;10;7 8 9 11 13 16 19 21 ;-32.299999;100.000000;0
41;0.250000;0.250000;10;10;3 8 10 17 18 19 20 21 25 ;-32.292683;100.000000;0
42;0.250000;0.250000;10;10;5 6 7 8 10 12 17 24 27 ;-32.523811;100.000000;0
43;0.250000;0.250000;10;10;10 14 15 16 17 18 19 26 ;-32.465115;100.000000;0
44;0.250000;0.250000;10;10;4 5 15 21 25 26 ;-32.136364;100.000000;0
45;0.250000;0.250000;10;10;8 9 10 15 16 22 23 26 27 28 ;-32.355556;100.000000;0
46;0.250000;0.250000;10;10;1 2 6 11 12 21 25 26 ;-32.434784;100.000000;0
47;0.250000;0.250000;10;10;2 3 5 11 19 23 24 27 ;-32.425533;100.000000;0
48;0.250000;0.250000;10;10;3 7 11 16 19 23 ;-32.166668;100.000000;0
49;0.250000;0.250000;10;10;4 7 8 13 15 19 21 24 ;-32.244900;100.000000;0
50;0.250000;0.250000;10;10;4 10 16 24 25 26 27 ;-32.000000;100.000000;0
51;0.250000;0.250000;10;10;7 8 12 17 20 23 24 26 27 28 ;-32.117645;100.000000;0
52;0.250000;0.250000;10;10;3 5 10 12 13 14 20 25 28 ;-32.269230;100.000000;0
53;0.250000;0.250000;10;10;11 13 14 16 17 22 23 24 27 28 ;-32.452831;100.000000;0
54;0.250000;0.250000;10;10;2 11 12 13 19 21 22 27 ;-32.296295;100.000000;0
55;0.250000;0.250000;10;10;2 3 5 8 13 16 22 23 ;-32.254547;100.000000;0
56;0.250000;0.250000;10;10;1 3 4 11 13 20 ;-32.000000;100.000000;0
57;0.250000;0.250000;10;10;2 5 9 11 13 15 21 ;-31.789474;100.000000;0
58;0.250000;0.250000;10;10;1 2 5 8 13 15 21 28 ;-31.862068;100.000000;0
59;0.250000;0.250000;10;10;6 8 9 11 12 13 18 21 ;-31.762712;100.000000;0
60;0.250000;0.250000;10;10;9 12 19 20 22 23 24 25 26 ;-31.866667;100.000000;0
61;0.250000;0.250000;10;10;1 13 14 15 16 18 19 26 ;-31.934425;100.000000;0
62;0.250000;0.250000;10;10;2 4 7 8 14 15 17 19 27 ;-32.129032;100.000000;0
63;0.250000;0.250000;10;10;2 6 7 10 17 19 21 23 ;-32.190475;100.000000;0
64;0.250000;0.250000;10;10;2 6 8 9 17 19 23 26 ;-32.187500;100.000000;0
65;0.250000;0.250000;10;10;5 6 7 8 9 10 16 18 19 25 ;-32.338463;100.000000;0
66;0.250000;0.250000;10;10;6 8 10 12 14 20 24 ;-32.212120;100.000000;0
67;0.250000;0.250000;10;10;1 10 11 14 16 17 19 21 24 ;-32.328358;100.000000;0
68;0.250000;0.250000;10;10;5 6 8 9 12 13 16 18 21 25 27 ;-32.794117;100.000000;0
69;0.250000;0.250000;10;10;5 6 19 21 23 26 27 28 ;-32.724636;100.000000;0
70;0.250000;0.250000;10;10;1 2 15 17 20 23 26 ;-32.599998;100.000000;0
71;0.250000;0.250000;10;10;1 3 7 10 11 17 21 ;-32.478874;100.000000;0
72;0.250000;0.250000;10;10;1 2 4 9 13 17 18 19 24 ;-32.527779;100.000000;0
73;0.250000;0.250000;10;10;2 3 13 15 18 22 23 ;-32.383560;100.000000;0
74;0.250000;0.250000;10;10;1 5 12 17 18 20 23 25 ;-32.297298;100.000000;0
75;0.250000;0.250000;10;10;2 3 9 13 14 18 24 25 27 ;-32.240002;100.000000;0
76;0.250000;0.250000;10;10;1 2 3 4 5 8 15 25 26 ;-32.315788;100.000000;0
77;0.250000;0.250000;10;10;4 6 9 16 17 19 20 23 28 ;-32.363636;100.000000;0
78;0.250000;0.250000;10;10;1 6 7 9 11 15 19 20 21 ;-32.435898;100.000000;0
79;0.250000;0.250000;10;10;2 3 5 9 11 15 24 26 28 ;-32.556961;100.000000;0
80;0.250000;0.250000;10;10;1 3 13 18 23 24 26 27 28 ;-32.525002;100.000000;0
81;0.250000;0.250000;10;10;1 4 6 8 9 12 15 17 19 23 ;-32.740742;100.000000;0
82;0.250000;0.250000;10;10;4 5 6 8 10 16 20 22 23 25 ;-32.878048;100.000000;0
83;0.250000;0.250000;10;10;1 3 5 10 12 13 14 16 18 19 22 ;-33.228916;100.000000;0
84;0.250000;0.250000;10;10;5 7 10 15 16 20 25 27 28 ;-33.285713;100.000000;0
85;0.250000;0.250000;10;10;4 5 7 8 9 11 16 20 24 ;-33.364704;100.000000;0
86;0.250000;0.250000;10;10;3 4 9 10 15 22 28 ;-33.302326;100.000000;0
87;0.250000;0.250000;10;10;3 7 11 16 23 24 26 ;-33.195404;100.000000;0
88;0.250000;0.250000;10;10;5 10 13 17 23 25 27 28 ;-33.136364;100.000000;0
89;0.250000;0.250000;10;10;5 7 14 19 21 22 23 24 28 ;-33.235954;100.000000;0
90;0.250000;0.250000;10;10;1 7 8 11 12 19 22 26 28 ;-33.288887;100.000000;0
91;0.250000;0.250000;10;10;1 3 7 8 12 13 18 19 21 27 ;-33.472527;100.000000;0
92;0.250000;0.250000;10;10;4 5 6 7 8 12 20 ;-33.347828;100.000000;0
93;0.250000;0.250000;10;10;1 2 4 10 11 14 25 ;-33.161289;100.000000;0
94;0.250000;0.250000;10;10;7 11 14 16 17 18 19 20 22 25 28 ;-33.361702;100.000000;0
95;0.250000;0.250000;10;10;1 7 9 11 16 18 22 23 24 ;-33.368420;100.000000;0
96;0.250000;0.250000;10;10;1 2 7 9 10 11 19 26 28 ;-33.437500;100.000000;0
97;0.250000;0.250000;10;10;1 15 16 17 18 21 22 23 24 27 ;-33.567009;100.000000;0
98;0.250000;0.250000;10;10;2 5 13 15 16 21 ;-33.408165;100.000000;0
99;0.250000;0.250000;10;10;1 3 10 16 17 19 20 25 27 28 ;-33.555557;100.000000;0
6;0.250000;0.250000;10;10;3 6 22 26 ;-33.220001;100.000000;0
