Instancias\Testes\Evolutivo Instancia-Ins1-Pr0.250000-Pm0.250000-Ger250-Pop250-Iter100;;;;;;;;
Iteracao;Probbilidade de mutacao;Probabilidade de crossover;Tamanho da populacao;Maximo Geracoes;Solucao;MBF;Percentagem de Invalidos;Melhor
39;0.250000;0.250000;250;250;10 25 26 27 ;-4.205128;100.000000;0
40;0.250000;0.250000;250;250;2 3 6 9 12 18 ;-4.300000;100.000000;0
41;0.250000;0.250000;250;250;11 12 19 21 ;-4.292683;100.000000;0
42;0.250000;0.250000;250;250;7 9 15 22 26 ;-4.285714;100.000000;0
43;0.250000;0.250000;250;250;11 13 18 21 ;-4.232558;100.000000;0
44;0.250000;0.250000;250;250;1 5 12 14 22 ;-4.318182;100.000000;0
45;0.250000;0.250000;250;250;2 4 7 11 24 ;-4.355556;100.000000;0
46;0.250000;0.250000;250;250;2 6 13 14 24 ;-4.347826;100.000000;0
47;0.250000;0.250000;250;250;2 3 17 20 ;-4.382979;100.000000;0
48;0.250000;0.250000;250;250;8 9 18 19 ;-4.416667;100.000000;0
49;0.250000;0.250000;250;250;1 2 8 11 22 ;-4.448979;100.000000;0
50;0.250000;0.250000;250;250;1 7 21 ;-4.440000;100.000000;0
51;0.250000;0.250000;250;250;4 7 13 26 ;-4.509804;100.000000;0
52;0.250000;0.250000;250;250;16 18 22 27 28 ;-4.538462;100.000000;0
53;0.250000;0.250000;250;250;2 12 13 16 ;-4.566038;100.000000;0
54;0.250000;0.250000;250;250;11 20 ;-4.518518;100.000000;0
55;0.250000;0.250000;250;250;6 10 12 14 ;-4.509091;100.000000;0
56;0.250000;0.250000;250;250;1 11 21 ;-4.464286;100.000000;0
57;0.250000;0.250000;250;250;1 12 16 17 26 ;-4.561403;100.000000;0
58;0.250000;0.250000;250;250;5 16 17 23 ;-4.551724;100.000000;0
59;0.250000;0.250000;250;250;6 15 26 ;-4.542373;100.000000;0
60;0.250000;0.250000;250;250;4 12 15 25 ;-4.600000;100.000000;0
61;0.250000;0.250000;250;250;10 19 21 25 28 ;-4.622951;100.000000;0
62;0.250000;0.250000;250;250;2 4 6 27 ;-4.645161;100.000000;0
63;0.250000;0.250000;250;250;19 22 23 26 ;-4.666667;100.000000;0
64;0.250000;0.250000;250;250;9 20 24 26 ;-4.625000;100.000000;0
65;0.250000;0.250000;250;250;8 9 20 26 ;-4.492308;100.000000;0
66;0.250000;0.250000;250;250;2 4 11 22 24 ;-4.484848;100.000000;0
67;0.250000;0.250000;250;250;4 6 11 12 ;-4.507463;100.000000;0
68;0.250000;0.250000;250;250;8 12 17 20 26 ;-4.529412;100.000000;0
69;0.250000;0.250000;250;250;14 15 16 19 ;-4.550725;100.000000;0
70;0.250000;0.250000;250;250;3 9 13 18 24 27 ;-4.571429;100.000000;0
71;0.250000;0.250000;250;250;16 20 22 23 26 ;-4.619718;100.000000;0
72;0.250000;0.250000;250;250;8 13 14 21 ;-4.638889;100.000000;0
73;0.250000;0.250000;250;250;4 7 20 ;-4.602740;100.000000;0
74;0.250000;0.250000;250;250;3 8 10 ;-4.567567;100.000000;0
75;0.250000;0.250000;250;250;4 5 10 16 19 ;-4.560000;100.000000;0
76;0.250000;0.250000;250;250;5 8 10 12 26 ;-4.578948;100.000000;0
77;0.250000;0.250000;250;250;10 12 20 21 ;-4.597403;100.000000;0
78;0.250000;0.250000;250;250;3 4 6 24 ;-4.589744;100.000000;0
79;0.250000;0.250000;250;250;2 18 22 27 ;-4.607595;100.000000;0
80;0.250000;0.250000;250;250;4 11 15 22 25 27 ;-4.675000;100.000000;0
81;0.250000;0.250000;250;250;7 15 26 27 ;-4.641975;100.000000;0
82;0.250000;0.250000;250;250;3 12 24 25 ;-4.658536;100.000000;0
83;0.250000;0.250000;250;250;1 4 7 16 25 ;-4.674699;100.000000;0
84;0.250000;0.250000;250;250;7 9 14 15 ;-4.666667;100.000000;0
85;0.250000;0.250000;250;250;16 17 18 19 20 ;-4.552941;100.000000;0
86;0.250000;0.250000;250;250;5 19 23 ;-4.523256;100.000000;0
87;0.250000;0.250000;250;250;2 3 6 9 24 ;-4.413793;100.000000;0
88;0.250000;0.250000;250;250;14 17 23 27 ;-4.431818;100.000000;0
89;0.250000;0.250000;250;250;4 5 12 14 15 ;-4.449438;100.000000;0
90;0.250000;0.250000;250;250;1 8 16 17 23 ;-4.444445;100.000000;0
91;0.250000;0.250000;250;250;7 20 25 ;-4.439560;100.000000;0
92;0.250000;0.250000;250;250;19 22 23 25 ;-4.434783;100.000000;0
93;0.250000;0.250000;250;250;1 3 4 7 11 ;-4.451613;100.000000;0
94;0.250000;0.250000;250;250;2 16 18 22 24 ;-4.446808;100.000000;0
95;0.250000;0.250000;250;250;2 22 ;-4.378947;100.000000;0
96;0.250000;0.250000;250;250;1 16 22 ;-4.302083;100.000000;0
97;0.250000;0.250000;250;250;1 7 8 9 23 ;-4.319588;100.000000;0
98;0.250000;0.250000;250;250;15 17 23 28 ;-4.336735;100.000000;0
99;0.250000;0.250000;250;250;3 8 9 23 26 ;-4.333333;100.000000;0
30;0.250000;0.250000;250;250;7 8 9 10 20 ;-4.290000;100.000000;0
