Instancias\Testes\Evolutivo Instancia-Ins1-Pr0.250000-Pm0.250000-Ger50-Pop50-Iter100;;;;;;;;
Iteracao;Probbilidade de mutacao;Probabilidade de crossover;Tamanho da populacao;Maximo Geracoes;Solucao;MBF;Percentagem de Invalidos;Melhor
20;0.250000;0.250000;50;50;2 4 6 11 14 15 18 ;-16.400000;100.000000;0
21;0.250000;0.250000;50;50;2 7 8 11 12 13 21 ;-16.476191;100.000000;0
22;0.250000;0.250000;50;50;5 22 23 25 27 ;-15.909091;100.000000;0
23;0.250000;0.250000;50;50;9 10 20 22 25 26 ;-15.652174;100.000000;0
24;0.250000;0.250000;50;50;14 16 18 22 25 ;-15.500000;100.000000;0
25;0.250000;0.250000;50;50;4 6 9 20 22 28 ;-15.600000;100.000000;0
26;0.250000;0.250000;50;50;2 5 6 7 9 24 25 ;-15.692307;100.000000;0
27;0.250000;0.250000;50;50;17 20 28 ;-15.000000;100.000000;0
28;0.250000;0.250000;50;50;1 2 13 14 17 21 ;-15.035714;100.000000;0
29;0.250000;0.250000;50;50;10 19 22 24 25 ;-14.793103;100.000000;0
30;0.250000;0.250000;50;50;5 6 7 21 ;-14.633333;100.000000;0
31;0.250000;0.250000;50;50;9 12 13 23 25 ;-14.548388;100.000000;0
32;0.250000;0.250000;50;50;12 13 17 23 24 26 ;-14.531250;100.000000;0
33;0.250000;0.250000;50;50;1 3 5 11 16 21 ;-14.515152;100.000000;0
34;0.250000;0.250000;50;50;4 6 8 14 16 19 25 ;-14.617647;100.000000;0
35;0.250000;0.250000;50;50;2 7 11 17 ;-14.371428;100.000000;0
36;0.250000;0.250000;50;50;9 15 17 20 22 26 ;-14.361111;100.000000;0
37;0.250000;0.250000;50;50;12 13 15 16 20 23 ;-14.459459;100.000000;0
38;0.250000;0.250000;50;50;8 13 18 20 24 26 27 ;-14.605263;100.000000;0
39;0.250000;0.250000;50;50;3 7 8 17 18 20 ;-14.487180;100.000000;0
40;0.250000;0.250000;50;50;2 7 11 12 18 28 ;-14.575000;100.000000;0
41;0.250000;0.250000;50;50;1 4 11 22 25 ;-14.317073;100.000000;0
42;0.250000;0.250000;50;50;3 6 10 14 17 27 ;-14.404762;100.000000;0
43;0.250000;0.250000;50;50;3 4 6 10 14 24 ;-14.348837;100.000000;0
44;0.250000;0.250000;50;50;7 16 17 21 23 26 ;-14.386364;100.000000;0
45;0.250000;0.250000;50;50;1 2 4 7 11 16 28 ;-14.288889;100.000000;0
46;0.250000;0.250000;50;50;3 12 22 25 27 ;-14.195652;100.000000;0
47;0.250000;0.250000;50;50;7 9 16 19 20 21 ;-14.106383;100.000000;0
48;0.250000;0.250000;50;50;2 11 14 16 23 24 ;-14.187500;100.000000;0
49;0.250000;0.250000;50;50;5 11 14 19 21 25 27 ;-14.183674;100.000000;0
50;0.250000;0.250000;50;50;5 6 8 12 23 25 26 ;-14.220000;100.000000;0
51;0.250000;0.250000;50;50;2 4 7 11 16 19 24 ;-14.254902;100.000000;0
52;0.250000;0.250000;50;50;5 8 9 14 18 26 ;-14.326923;100.000000;0
53;0.250000;0.250000;50;50;1 4 5 19 24 28 ;-14.358491;100.000000;0
54;0.250000;0.250000;50;50;3 7 8 14 26 27 ;-14.425926;100.000000;0
55;0.250000;0.250000;50;50;10 12 16 26 28 ;-14.418181;100.000000;0
56;0.250000;0.250000;50;50;3 9 10 11 24 ;-14.375000;100.000000;0
57;0.250000;0.250000;50;50;3 8 18 19 23 24 ;-14.368421;100.000000;0
58;0.250000;0.250000;50;50;11 14 15 19 23 26 ;-14.431034;100.000000;0
59;0.250000;0.250000;50;50;1 8 9 17 25 ;-14.389831;100.000000;0
60;0.250000;0.250000;50;50;3 5 9 22 ;-14.283334;100.000000;0
61;0.250000;0.250000;50;50;8 9 10 20 21 26 ;-14.180327;100.000000;0
62;0.250000;0.250000;50;50;2 3 6 9 18 19 28 ;-14.177420;100.000000;0
63;0.250000;0.250000;50;50;2 9 15 21 23 28 ;-14.269841;100.000000;0
64;0.250000;0.250000;50;50;6 12 26 27 28 ;-14.234375;100.000000;0
65;0.250000;0.250000;50;50;3 18 20 25 ;-14.138461;100.000000;0
66;0.250000;0.250000;50;50;4 6 17 18 20 26 ;-14.196970;100.000000;0
67;0.250000;0.250000;50;50;2 3 9 18 23 24 27 28 ;-14.283582;100.000000;0
68;0.250000;0.250000;50;50;16 17 18 19 20 28 ;-13.985294;100.000000;0
69;0.250000;0.250000;50;50;6 8 11 20 ;-13.927536;100.000000;0
70;0.250000;0.250000;50;50;1 7 11 15 16 17 18 ;-13.985714;100.000000;0
71;0.250000;0.250000;50;50;3 8 17 21 23 24 ;-13.957747;100.000000;0
72;0.250000;0.250000;50;50;2 3 4 5 11 19 ;-13.958333;100.000000;0
73;0.250000;0.250000;50;50;2 4 5 6 10 13 25 ;-13.958904;100.000000;0
74;0.250000;0.250000;50;50;4 5 6 10 19 20 25 28 ;-13.986486;100.000000;0
75;0.250000;0.250000;50;50;2 4 5 10 11 12 14 19 ;-14.093333;100.000000;0
76;0.250000;0.250000;50;50;1 12 13 14 16 23 24 ;-14.223684;100.000000;0
77;0.250000;0.250000;50;50;12 17 18 19 21 22 23 ;-14.298701;100.000000;0
78;0.250000;0.250000;50;50;4 5 7 10 15 17 26 ;-14.371795;100.000000;0
79;0.250000;0.250000;50;50;6 11 15 24 25 26 27 ;-14.417722;100.000000;0
80;0.250000;0.250000;50;50;7 9 22 25 ;-14.312500;100.000000;0
81;0.250000;0.250000;50;50;6 8 9 18 24 26 28 ;-14.333333;100.000000;0
82;0.250000;0.250000;50;50;1 2 3 11 21 22 27 ;-14.378049;100.000000;0
83;0.250000;0.250000;50;50;12 13 17 20 21 23 ;-14.349398;100.000000;0
84;0.250000;0.250000;50;50;1 8 12 14 17 ;-14.250000;100.000000;0
85;0.250000;0.250000;50;50;7 9 15 19 21 28 ;-14.270588;100.000000;0
86;0.250000;0.250000;50;50;6 11 13 14 21 24 ;-14.220930;100.000000;0
87;0.250000;0.250000;50;50;1 7 17 22 26 ;-14.149426;100.000000;0
88;0.250000;0.250000;50;50;1 3 5 7 9 14 23 ;-14.238636;100.000000;0
89;0.250000;0.250000;50;50;2 9 11 15 18 20 24 ;-14.280899;100.000000;0
90;0.250000;0.250000;50;50;1 4 11 21 22 28 ;-14.255555;100.000000;0
91;0.250000;0.250000;50;50;3 4 6 14 24 25 ;-14.208791;100.000000;0
92;0.250000;0.250000;50;50;1 2 15 26 ;-14.141304;100.000000;0
93;0.250000;0.250000;50;50;1 2 5 8 22 23 24 28 ;-14.247312;100.000000;0
94;0.250000;0.250000;50;50;4 6 7 9 24 25 28 ;-14.308511;100.000000;0
95;0.250000;0.250000;50;50;11 15 16 23 26 28 ;-14.326316;100.000000;0
96;0.250000;0.250000;50;50;1 2 13 16 22 24 27 ;-14.343750;100.000000;0
97;0.250000;0.250000;50;50;6 8 12 13 14 15 27 ;-14.340206;100.000000;0
98;0.250000;0.250000;50;50;4 18 19 20 26 28 ;-14.316326;100.000000;0
99;0.250000;0.250000;50;50;6 9 11 14 16 18 28 ;-14.414142;100.000000;0
68;0.250000;0.250000;50;50;16 17 18 19 20 28 ;-14.270000;100.000000;0
