Trepa-Colinas;;;;
Iteracao;Solucao;MBF;Custo;Best
80;12 20 23 24 26 27 28 ;-29.000000;-14;0
81;1 4 7 10 23 25 28 ;-28.888889;-20;0
82;6 10 19 22 23 24 25 26 27 28 ;-28.902439;-30;0
83;1 2 4 6 7 9 10 14 15 22 ;-29.012049;-38;0
84;3 9 10 17 21 24 25 26 ;-29.047619;-32;0
85;2 3 4 6 7 8 16 17 18 19 20 ;-29.270588;-48;0
86;1 2 3 9 14 21 23 25 27 ;-29.441860;-44;0
87;5 7 8 13 15 17 20 21 23 ;-29.517241;-36;0
88;1 7 8 10 15 17 23 25 26 ;-29.522728;-30;0
89;1 8 14 17 19 23 25 28 ;-29.483147;-26;0
90;2 5 10 22 25 ;-29.266666;-10;0
91;1 3 4 6 16 17 ;-29.076923;-12;0
92;8 9 12 13 17 23 ;-28.891304;-12;0
93;1 2 4 5 10 11 14 ;-28.731182;-14;0
94;1 2 3 4 9 16 17 20 22 ;-28.765957;-32;0
95;2 11 13 18 20 23 ;-28.652632;-18;0
96;3 6 9 17 18 20 23 24 28 ;-28.625000;-26;0
97;1 11 12 22 25 27 ;-28.432989;-10;0
98;2 3 9 17 18 24 25 28 ;-28.367348;-22;0
99;8 10 12 14 19 20 25 27 ;-28.343435;-26;0
100;1 5 11 12 14 16 22 23 25 ;-28.360001;-30;0
101;3 5 8 9 10 14 19 20 23 ;-28.396040;-32;0
102;2 7 12 14 16 21 ;-28.274509;-16;0
103;2 6 7 9 16 22 24 ;-28.135921;-14;0
104;5 6 7 8 9 10 11 14 15 17 ;-28.269230;-42;0
105;3 9 11 12 13 23 24 27 ;-28.190475;-20;0
106;3 11 14 16 19 20 25 ;-28.169811;-26;0
107;2 4 7 15 16 18 19 20 25 ;-28.224298;-34;0
108;8 11 12 13 14 15 17 19 20 22 27 28 ;-28.592592;-68;0
109;3 5 10 24 27 ;-28.440367;-12;0
110;10 13 15 19 21 23 ;-28.345455;-18;0
111;1 3 8 9 15 20 22 25 ;-28.378378;-32;0
112;2 4 7 17 19 22 25 ;-28.303572;-20;0
113;4 10 14 22 24 25 26 27 28 ;-28.265488;-24;0
114;5 6 15 17 19 20 26 27 ;-28.298246;-32;0
115;6 12 14 15 16 21 25 27 ;-28.278261;-26;0
116;2 3 5 8 11 17 20 ;-28.224138;-22;0
117;1 3 5 8 9 13 14 18 20 24 25 ;-28.495726;-60;0
118;4 6 11 16 17 21 ;-28.372881;-14;0
119;1 5 9 10 16 18 20 22 ;-28.403362;-32;0
120;1 2 4 11 13 16 17 23 27 ;-28.450001;-34;0
121;1 2 5 12 13 14 15 27 28 ;-28.528925;-38;0
122;4 5 7 19 20 22 25 26 27 ;-28.573771;-34;0
123;2 10 13 16 25 28 ;-28.504065;-20;0
124;1 11 12 16 17 19 22 28 ;-28.451612;-22;0
125;2 3 4 16 17 18 19 20 21 22 23 28 ;-28.688000;-58;0
126;9 13 15 16 20 21 24 25 27 ;-28.746031;-36;0
127;6 13 18 ;-28.496063;3;0
128;4 6 9 11 13 14 16 17 18 19 20 ;-28.679688;-52;0
129;3 4 17 25 ;-28.519381;-8;0
130;2 5 6 14 16 17 18 19 20 21 28 ;-28.638462;-44;0
131;1 2 3 11 12 16 17 21 22 28 ;-28.694656;-36;0
132;7 12 13 14 15 18 21 27 ;-28.628788;-20;0
133;2 9 12 14 15 ;-28.488722;-10;0
134;11 15 16 22 24 25 26 ;-28.425373;-20;0
135;2 3 5 6 8 15 17 22 23 24 25 26 ;-28.703703;-66;0
136;1 2 3 4 7 9 23 24 25 ;-28.727942;-32;0
137;5 6 9 10 12 18 19 20 28 ;-28.766424;-34;0
138;1 8 12 13 20 21 23 ;-28.702898;-20;0
139;2 3 4 8 9 13 17 18 ;-28.669065;-24;0
140;14 17 20 21 23 24 25 ;-28.635714;-24;0
141;5 6 8 9 13 14 18 21 ;-28.617022;-26;0
142;1 8 10 14 15 16 17 19 ;-28.612677;-28;0
143;1 3 5 8 12 13 16 17 18 20 26 ;-28.776224;-52;0
144;2 3 8 9 11 14 15 23 25 27 ;-28.923611;-50;0
145;10 11 16 19 20 22 25 27 ;-28.917242;-28;0
146;2 3 9 11 13 16 18 20 22 23 24 25 28 ;-29.239725;-76;0
147;1 4 8 27 ;-29.095238;-8;0
148;9 13 16 19 20 ;-28.966217;-10;0
149;4 6 8 9 14 15 17 19 27 ;-29.053692;-42;0
150;8 11 12 15 25 26 27 ;-28.966667;-16;0
151;7 15 19 22 23 25 26 27 ;-28.933775;-24;0
152;1 2 6 10 22 24 27 ;-28.888159;-22;0
153;2 4 9 10 11 12 14 19 27 ;-28.947712;-38;0
154;2 5 8 11 12 13 14 15 16 21 ;-29.019480;-40;0
155;1 2 10 17 22 23 25 ;-28.974194;-22;0
156;11 12 14 17 19 21 23 27 28 ;-28.955128;-26;0
157;1 2 3 5 12 16 17 20 23 28 ;-29.012739;-38;0
158;9 10 11 15 20 ;-28.867088;-6;0
159;4 5 10 14 15 19 23 26 28 ;-28.899370;-34;0
160;2 5 6 13 24 25 26 ;-28.831249;-18;0
161;1 3 4 5 7 8 10 14 16 17 20 23 ;-29.024845;-60;0
162;1 2 4 7 11 13 14 15 ;-28.956791;-18;0
163;5 7 12 19 28 ;-28.865030;-14;0
164;10 11 14 15 19 20 25 26 27 28 ;-28.908537;-36;0
165;7 17 20 22 26 28 ;-28.793940;-10;0
166;5 13 14 23 25 27 ;-28.680723;-10;0
167;5 8 10 13 15 23 25 ;-28.628742;-20;0
168;7 11 15 21 22 25 26 28 ;-28.601191;-24;0
169;10 11 15 25 27 ;-28.479290;-8;0
170;5 7 10 12 14 25 ;-28.382353;-12;0
171;1 2 3 9 12 13 16 17 19 23 25 ;-28.567251;-60;0
172;1 5 10 12 15 19 21 23 25 26 27 ;-28.715117;-54;0
173;3 4 6 7 10 13 14 24 ;-28.699423;-26;0
174;3 9 14 17 18 25 ;-28.637932;-18;0
175;2 3 5 6 9 13 14 19 21 ;-28.645714;-30;0
176;10 13 15 22 26 ;-28.539772;-10;0
177;2 3 9 13 16 17 18 20 24 ;-28.514124;-24;0
178;2 4 6 7 9 10 13 18 19 ;-28.500000;-26;0
179;1 2 3 4 6 9 11 13 14 24 25 ;-28.597765;-46;0
180;7 9 11 16 18 21 22 ;-28.538889;-18;0
181;12 13 15 18 19 21 22 24 27 28 ;-28.602209;-40;0
182;2 5 6 8 11 15 26 ;-28.587912;-26;0
183;2 5 9 11 12 14 15 18 20 21 ;-28.683060;-46;0
184;3 11 17 18 21 23 24 25 26 27 ;-28.777174;-46;0
185;17 19 20 23 28 ;-28.643244;-4;0
186;1 2 3 10 11 22 24 28 ;-28.650537;-30;0
187;1 3 5 7 8 12 14 16 17 18 23 ;-28.754011;-48;0
188;1 4 11 16 17 18 22 23 28 ;-28.750000;-28;0
189;1 2 9 15 16 22 23 24 25 26 27 28 ;-28.915344;-60;0
190;4 5 7 8 16 17 18 20 21 25 ;-29.005262;-46;0
191;13 19 21 22 26 27 28 ;-28.947643;-18;0
192;7 11 14 19 20 21 22 25 28 ;-28.973959;-34;0
193;8 10 12 17 19 21 23 27 ;-28.958549;-26;0
194;3 9 17 23 24 28 ;-28.860825;-10;0
195;1 4 5 10 11 15 18 25 27 ;-28.928205;-42;0
196;1 3 4 5 6 11 13 24 ;-28.903061;-24;0
197;1 2 7 11 17 23 24 25 26 28 ;-28.989847;-46;0
198;2 3 5 9 13 17 ;-28.904041;-12;0
199;2 3 8 9 12 17 18 28 ;-28.879396;-24;0
200;5 6 9 10 15 16 24 25 28 ;-28.934999;-40;0
201;5 8 11 15 17 19 21 ;-28.890547;-20;0
202;6 7 8 12 13 20 21 26 ;-28.905941;-32;0
203;7 11 18 20 21 22 24 27 28 ;-28.921183;-32;0
204;2 4 6 9 11 14 26 ;-28.877451;-20;0
205;2 3 5 6 8 9 12 17 18 19 20 21 23 26 ;-29.175610;-90;0
206;1 12 15 16 21 22 24 27 ;-29.169903;-28;0
207;3 5 7 8 12 16 17 18 23 28 ;-29.222221;-40;0
208;9 15 16 21 26 27 28 ;-29.168270;-18;0
209;2 3 5 6 22 25 26 ;-29.124401;-20;0
210;7 8 16 17 19 20 21 23 26 28 ;-29.147619;-34;0
211;1 3 8 12 13 17 18 24 27 ;-29.151659;-30;0
212;2 3 4 5 6 18 23 24 25 28 ;-29.183962;-36;0
213;2 16 19 22 25 26 27 28 ;-29.150234;-22;0
214;19 25 26 28 ;-29.023365;-2;0
215;3 4 5 11 12 17 23 ;-28.962791;-16;0
216;1 5 7 10 11 14 22 ;-28.912037;-18;0
217;1 3 5 6 8 9 13 17 18 20 23 ;-28.990784;-46;0
218;1 14 15 16 17 19 22 ;-28.967890;-24;0
219;8 9 10 15 20 21 27 ;-28.899544;-14;0
220;2 4 5 13 14 16 21 22 27 ;-28.931818;-36;0
221;8 9 11 15 20 23 24 26 28 ;-28.945702;-32;0
222;2 3 6 7 11 15 21 27 ;-28.950451;-30;0
223;12 13 22 23 24 25 26 ;-28.892376;-16;0
224;3 7 12 16 18 19 23 24 28 ;-28.941965;-40;0
225;2 4 16 17 18 21 24 ;-28.893333;-18;0
226;2 7 11 15 16 17 21 26 27 ;-28.915930;-34;0
227;2 3 6 7 9 13 18 19 22 27 ;-28.982378;-44;0
228;1 7 12 14 19 20 21 ;-28.951754;-22;0
229;5 11 13 14 19 23 25 27 ;-28.930132;-24;0
230;1 2 4 6 7 19 22 24 25 27 ;-28.978260;-40;0
231;2 3 4 6 8 23 24 25 ;-28.956711;-24;0
232;2 4 6 7 10 16 19 23 ;-28.943966;-26;0
233;2 6 9 16 24 ;-28.845493;-6;0
234;4 8 10 11 12 14 15 23 25 27 ;-28.884615;-38;0
235;3 5 9 10 19 20 25 26 27 28 ;-28.948936;-44;0
236;5 8 9 12 17 20 23 26 ;-28.911016;-20;0
237;2 4 9 10 19 25 ;-28.839663;-12;0
238;4 6 22 25 28 ;-28.743698;-6;0
239;2 4 5 10 12 25 ;-28.682009;-14;0
240;2 3 4 6 16 17 19 20 24 ;-28.704166;-34;0
241;5 6 8 9 14 21 26 ;-28.684647;-24;0
242;2 5 7 10 15 16 20 21 27 ;-28.731405;-40;0
243;1 2 4 7 22 23 26 ;-28.662552;-12;0
244;5 8 10 14 15 19 21 25 28 ;-28.668034;-30;0
245;1 2 3 4 7 10 13 14 15 ;-28.689796;-34;0
246;3 8 12 13 14 15 16 24 27 ;-28.719513;-36;0
247;7 8 15 18 19 20 21 25 26 ;-28.740891;-34;0
248;1 4 5 10 12 13 14 19 20 ;-28.762096;-34;0
249;7 11 12 15 16 20 21 26 27 ;-28.751003;-26;0
250;6 8 10 11 12 14 16 19 24 25 26 ;-28.892000;-64;0
251;1 2 3 6 16 17 19 22 24 28 ;-28.936255;-40;0
252;7 13 21 22 26 28 ;-28.884920;-16;0
253;1 3 4 5 9 10 14 24 ;-28.881422;-28;0
254;3 4 7 16 17 19 25 ;-28.854330;-22;0
255;1 4 5 8 10 14 16 17 19 ;-28.843138;-26;0
256;1 4 5 6 7 10 12 14 19 ;-28.832031;-26;0
257;2 5 6 8 10 12 24 25 27 ;-28.867704;-38;0
258;1 7 11 12 14 16 20 21 22 27 ;-28.903101;-38;0
259;1 2 5 6 8 17 24 25 ;-28.899614;-28;0
260;2 3 12 13 17 19 20 21 ;-28.888462;-26;0
261;1 3 12 17 23 24 25 28 ;-28.854406;-20;0
262;1 5 6 10 14 15 17 20 ;-28.851145;-28;0
263;2 16 18 20 21 22 24 25 26 28 ;-28.878326;-36;0
264;2 11 14 16 17 18 22 24 ;-28.875000;-28;0
265;4 5 7 10 11 13 15 17 21 25 27 ;-28.992453;-60;0
266;2 3 4 12 15 17 19 ;-28.981203;-26;0
267;1 2 3 5 7 10 16 17 18 19 22 23 ;-29.112360;-64;0
268;13 15 24 26 27 28 ;-29.033583;-8;0
269;2 3 7 8 18 20 ;-28.970261;-12;0
270;4 11 12 16 22 23 25 27 ;-28.944445;-22;0
271;2 8 9 15 23 24 25 26 ;-28.926199;-24;0
272;1 4 13 16 17 18 20 22 ;-28.922794;-28;0
273;2 13 20 23 24 26 ;-28.875458;-16;0
274;1 2 3 5 7 14 18 20 21 ;-28.923357;-42;0
275;7 11 20 21 27 28 ;-28.861818;-12;0
276;2 9 26 27 28 ;-28.793478;-10;0
277;1 2 5 6 7 8 9 11 12 13 15 18 21 ;-28.963900;-76;0
278;2 3 4 7 9 10 12 14 16 17 18 20 ;-29.111511;-70;0
279;1 11 13 16 21 27 ;-29.043011;-10;0
280;4 11 12 15 21 22 23 26 28 ;-29.067858;-36;0
281;1 2 3 16 17 19 20 22 23 ;-29.078291;-32;0
282;3 4 7 8 11 15 17 23 26 27 28 ;-29.187943;-60;0
283;1 2 4 5 11 19 22 23 25 ;-29.183746;-28;0
284;17 20 22 24 25 26 28 ;-29.130281;-14;0
285;2 10 11 14 24 27 ;-29.084211;-16;0
286;8 12 ;-28.975525;2;0
287;9 15 18 19 21 26 28 ;-28.937283;-18;0
288;8 9 11 12 14 16 17 19 20 21 27 ;-29.024305;-54;0
289;16 17 18 24 28 ;-28.937716;-4;0
290;6 11 13 14 21 26 27 ;-28.893103;-16;0
291;1 2 9 12 16 20 ;-28.848797;-16;0
292;1 4 5 7 10 11 12 14 16 21 22 24 25 27 ;-29.058220;-90;0
293;1 3 5 6 8 10 13 14 20 24 ;-29.116041;-46;0
294;1 12 15 17 22 23 28 ;-29.078232;-18;0
295;4 8 14 15 19 21 25 26 ;-29.074575;-28;0
296;1 3 5 7 8 10 12 16 ;-29.050676;-22;0
297;1 2 3 4 6 12 14 16 17 18 24 ;-29.127947;-52;0
298;4 5 7 14 19 ;-29.050335;-6;0
299;3 5 8 10 12 14 17 18 19 20 28 ;-29.113712;-48;0
300;4 6 10 16 ;-29.030001;-4;0
301;1 3 6 13 14 15 21 ;-29.000000;-20;0
302;4 6 10 11 12 14 15 ;-28.950331;-14;0
303;1 3 11 16 17 18 19 21 25 28 ;-28.986799;-40;0
304;3 4 6 9 18 19 ;-28.924341;-10;0
305;1 7 16 17 20 ;-28.842623;-4;0
306;1 3 12 16 17 18 22 23 28 ;-28.833334;-26;0
307;4 5 16 19 21 25 26 27 28 ;-28.843649;-32;0
308;3 8 9 15 ;-28.756493;-2;0
309;1 8 11 22 24 25 26 27 ;-28.741100;-24;0
310;4 7 8 9 15 26 ;-28.674194;-8;0
311;13 18 21 22 25 27 ;-28.627010;-14;0
312;1 3 5 9 10 12 13 14 24 ;-28.644230;-34;0
313;1 7 8 11 12 14 15 17 23 25 26 27 ;-28.744410;-60;0
314;3 5 14 16 18 21 23 26 28 ;-28.786625;-42;0
315;3 5 11 12 15 18 28 ;-28.777779;-26;0
316;1 4 5 7 8 10 11 12 17 ;-28.768988;-26;0
317;9 17 18 20 23 24 26 27 ;-28.753942;-24;0
318;1 4 5 6 8 12 14 16 19 23 25 ;-28.814465;-48;0
319;4 6 9 12 13 23 24 ;-28.793104;-22;0
320;6 14 17 21 23 25 28 ;-28.765625;-20;0
321;2 7 9 20 24 26 ;-28.700935;-8;0
322;3 4 6 10 12 22 23 ;-28.686335;-24;0
323;1 5 7 8 9 11 14 15 16 17 20 ;-28.758514;-52;0
324;1 2 3 6 9 11 18 25 ;-28.750000;-26;0
325;1 4 6 9 10 14 16 19 21 27 ;-28.809231;-48;0
326;2 4 8 9 10 16 17 19 ;-28.806749;-28;0
327;2 3 6 8 11 20 23 24 25 ;-28.847095;-42;0
328;2 6 9 11 14 15 18 19 21 24 25 ;-28.923780;-54;0
329;1 9 10 12 13 15 24 ;-28.902735;-22;0
330;5 8 10 12 17 21 23 25 ;-28.881819;-22;0
331;1 6 7 16 21 22 28 ;-28.861027;-22;0
332;2 3 9 16 ;-28.786144;-4;0
333;1 3 9 11 18 22 23 ;-28.765766;-22;0
334;2 4 7 9 11 13 15 16 22 27 ;-28.781437;-34;0
335;3 6 10 14 19 24 27 28 ;-28.779104;-28;0
336;2 9 26 ;-28.699406;-2;0
337;7 8 10 11 12 13 15 18 22 26 27 ;-28.774481;-54;0
338;1 3 8 13 23 24 26 28 ;-28.760355;-24;0
339;1 3 8 12 17 20 23 25 26 ;-28.758112;-28;0
340;3 4 5 6 9 12 14 16 20 ;-28.791176;-40;0
341;5 6 8 11 12 14 17 21 23 25 26 ;-28.870968;-56;0
342;2 5 9 12 17 23 24 27 ;-28.874269;-30;0
343;1 4 5 6 8 11 19 ;-28.842566;-18;0
344;1 2 4 6 9 20 25 26 ;-28.845930;-30;0
345;4 8 18 20 21 ;-28.797102;-12;0
346;2 3 4 5 7 8 19 23 ;-28.794798;-28;0
347;8 9 16 24 28 ;-28.746397;-12;0
348;4 6 25 28 ;-28.675287;-4;0
349;6 7 10 16 17 18 19 20 22 28 ;-28.702005;-38;0
350;2 3 4 9 13 18 22 24 26 ;-28.700001;-28;0
351;8 9 10 12 15 18 23 28 ;-28.703703;-30;0
352;9 13 20 21 26 28 ;-28.656250;-12;0
353;3 5 6 7 20 23 24 26 ;-28.660057;-30;0
354;3 5 6 10 17 19 20 24 ;-28.646893;-24;0
355;6 7 12 14 17 20 21 27 28 ;-28.678873;-40;0
356;7 11 13 17 21 ;-28.626404;-10;0
357;9 15 18 22 23 25 27 ;-28.613445;-24;0
358;1 6 7 16 21 25 ;-28.589386;-20;0
359;2 5 6 12 13 18 19 28 ;-28.587744;-28;0
360;6 8 16 17 18 19 20 ;-28.547222;-14;0
361;9 12 13 26 27 ;-28.490305;-8;0
362;5 10 11 12 17 25 26 ;-28.477901;-24;0
363;1 6 7 10 12 14 16 19 23 25 26 ;-28.570248;-62;0
364;5 10 14 15 26 28 ;-28.530220;-14;0
365;4 8 9 11 13 18 19 20 23 24 28 ;-28.632877;-66;0
366;1 4 8 16 20 21 22 ;-28.609289;-20;0
367;3 6 8 11 12 14 ;-28.569483;-14;0
368;3 4 6 7 9 11 13 16 18 24 ;-28.600544;-40;0
369;2 4 7 9 10 11 14 15 24 28 ;-28.647696;-46;0
370;7 9 16 17 18 21 ;-28.602703;-12;0
371;1 2 5 6 8 22 23 24 25 26 ;-28.628033;-38;0
372;3 5 7 8 10 11 12 13 15 16 27 ;-28.701612;-56;0
373;5 10 14 18 20 23 24 26 ;-28.710455;-32;0
374;4 6 8 9 15 20 24 27 ;-28.719252;-32;0
375;2 3 5 12 15 18 19 21 24 27 28 ;-28.802668;-60;0
376;3 5 8 11 12 15 17 18 21 24 26 27 ;-28.906916;-68;0
377;1 3 8 17 18 23 24 25 27 28 ;-28.931034;-38;0
378;1 2 4 10 11 22 26 ;-28.896826;-16;0
379;5 6 8 12 14 15 19 21 25 ;-28.899736;-30;0
380;1 6 8 12 17 19 23 25 28 ;-28.913158;-34;0
381;1 3 6 9 12 13 17 18 23 25 27 ;-28.979002;-54;0
382;6 12 17 18 19 25 28 ;-28.950262;-18;0
383;2 5 6 10 16 17 18 20 21 ;-28.963446;-34;0
384;4 11 12 14 21 23 27 ;-28.924479;-14;0
385;2 3 12 13 14 15 18 21 27 28 ;-28.948051;-38;0
386;5 8 10 12 17 18 19 20 21 22 23 25 28 ;-29.064766;-74;0
387;6 9 12 13 15 18 22 24 ;-29.056847;-26;0
388;2 3 5 12 17 18 21 25 28 ;-29.074741;-36;0
389;1 2 3 5 12 13 17 18 21 22 23 24 27 28 ;-29.210796;-82;0
390;2 4 6 9 18 24 ;-29.151281;-6;0
391;2 5 6 7 13 18 19 21 ;-29.148338;-28;0
392;4 16 18 22 24 25 ;-29.104591;-12;0
393;4 10 16 17 22 23 24 25 ;-29.101782;-28;0
394;4 9 10 11 14 19 25 26 ;-29.088833;-24;0
395;7 11 12 13 15 22 27 ;-29.045570;-12;0
396;1 2 3 4 7 12 13 14 22 ;-29.053030;-32;0
397;15 18 22 24 25 26 28 ;-29.020151;-16;0
398;5 7 8 10 15 19 20 21 22 28 ;-29.057789;-44;0
399;1 4 11 15 16 17 26 ;-29.040100;-22;0
400;1 5 6 8 9 13 16 18 19 24 ;-29.087500;-48;0
401;2 9 18 22 24 25 27 28 ;-29.064838;-20;0
402;4 5 10 19 20 24 25 27 ;-29.057215;-26;0
403;11 13 14 18 25 26 ;-29.029778;-18;0
404;1 3 8 12 22 28 ;-28.992575;-14;0
405;1 3 5 6 9 12 13 15 24 27 ;-29.019753;-40;0
406;1 2 18 22 23 24 26 27 28 ;-29.012316;-26;0
407;1 2 3 7 9 11 13 16 18 19 20 ;-29.058968;-48;0
408;4 10 11 12 17 19 20 21 23 25 27 28 ;-29.149509;-66;0
409;1 11 16 17 18 22 23 ;-29.117359;-16;0
410;2 11 16 23 24 27 28 ;-29.090244;-18;0
411;1 5 10 12 14 15 16 17 18 19 21 23 28 ;-29.204380;-76;0
412;4 5 6 7 10 14 22 25 27 ;-29.196602;-26;0
413;1 2 6 16 18 19 24 28 ;-29.179176;-22;0
414;1 2 8 12 15 17 23 26 ;-29.166666;-24;0
415;1 3 5 6 11 12 13 16 17 20 22 ;-29.236145;-58;0
416;1 3 5 8 9 10 12 13 15 23 26 ;-29.271635;-44;0
417;1 3 8 9 13 17 18 23 ;-29.249401;-20;0
418;2 11 13 14 15 18 21 24 25 ;-29.255981;-32;0
419;9 11 12 13 14 15 20 27 28 ;-29.257757;-30;0
420;7 8 10 15 20 22 23 26 ;-29.226191;-16;0
421;2 3 11 12 14 15 ;-29.185272;-12;0
422;1 5 7 8 10 17 20 26 28 ;-29.182465;-28;0
423;4 5 10 11 17 22 23 25 ;-29.174940;-26;0
424;1 4 5 6 7 10 15 19 ;-29.158018;-22;0
425;3 12 13 14 15 17 18 24 27 28 ;-29.183529;-40;0
426;5 6 8 9 10 12 15 26 ;-29.161972;-20;0
427;10 12 13 19 21 ;-29.117096;-10;0
428;6 16 19 22 25 28 ;-29.072430;-10;0
429;1 3 4 6 10 17 20 ;-29.055944;-22;0
430;1 4 6 10 14 19 22 25 28 ;-29.053488;-28;0
431;3 5 6 13 17 21 24 28 ;-29.046404;-26;0
432;1 4 5 11 12 15 17 21 22 24 27 28 ;-29.136574;-68;0
433;9 10 13 16 18 19 ;-29.101616;-14;0
434;1 3 4 6 19 24 25 ;-29.076036;-18;0
435;2 3 5 13 17 20 21 22 27 ;-29.110344;-44;0
436;4 7 8 16 22 ;-29.057339;-6;0
437;6 7 10 14 15 25 27 ;-29.027460;-16;0
438;2 6 7 9 11 16 18 25 ;-29.020548;-26;0
439;1 5 7 11 12 14 22 23 24 28 ;-29.059225;-46;0
440;1 3 4 6 9 13 23 24 25 28 ;-29.093182;-44;0
441;2 3 9 12 13 16 18 20 21 23 24 26 27 ;-29.199547;-76;0
442;5 8 12 17 19 ;-29.142534;-4;0
443;10 14 21 24 ;-29.094809;-8;0
